	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_8h	chicken_d_lps_8h
ENSGALG00000003885	36	21	53	9
ENSGALG00000016885	772	368	695	290
ENSGALG00000009287	987	689	878	487
ENSGALG00000015132	2900	1761	1768	221
ENSGALG00000032645	167	105	146	72
ENSGALG00000027793	6	4	6	4
ENSGALG00000033666	442	292	554	300
ENSGALG00000004684	671	316	507	239
ENSGALG00000034414	1272	941	1192	532
ENSGALG00000001654	1909	1486	2156	1508
ENSGALG00000006695	684	456	378	377
ENSGALG00000013510	358	247	378	202
ENSGALG00000037940	47	26	43	18
ENSGALG00000018874	390	240	342	172
ENSGALG00000010350	200	155	104	122
ENSGALG00000008911	74	37	136	61
ENSGALG00000002143	1038	838	763	554
ENSGALG00000003474	619	480	664	416
ENSGALG00000031789	681	561	733	404
ENSGALG00000049492	247	166	197	120
ENSGALG00000002709	1867	1795	1134	471
ENSGALG00000012612	70	65	45	8
ENSGALG00000016984	2635	2102	2627	1741
ENSGALG00000029509	25	26	23	17
ENSGALG00000038865	352	262	339	154
ENSGALG00000052647	507	378	541	420
ENSGALG00000048524	737	451	653	411
ENSGALG00000005095	1883	1280	1614	773
ENSGALG00000016486	210	122	246	119
ENSGALG00000003880	2020	1309	1902	1092
ENSGALG00000015093	125	88	120	66
ENSGALG00000003461	217	150	226	123
ENSGALG00000007998	40	24	27	7
ENSGALG00000027571	145	77	105	47
ENSGALG00000050256	41	45	29	32
ENSGALG00000001350	1539	1353	1372	726
ENSGALG00000030626	531	223	365	173
ENSGALG00000037805	10331	7470	11398	6786
ENSGALG00000053058	1443	1030	1132	1395
ENSGALG00000010091	4318	3266	4167	2772
ENSGALG00000004442	767	527	775	394
ENSGALG00000029694	165	62	185	92
ENSGALG00000003025	7	5	10	1
ENSGALG00000033002	1087	681	2222	1459
ENSGALG00000006648	677	497	435	328
ENSGALG00000006983	3	2	2	1
ENSGALG00000051456	18	17	20	3
ENSGALG00000020415	45	26	44	35
ENSGALG00000052859	0	4	4	2
ENSGALG00000020788	5	2	4	0
ENSGALG00000021473	1307	966	1351	719
ENSGALG00000007659	8506	5478	7159	5624
ENSGALG00000054083	18	11	28	0
ENSGALG00000036955	419	413	456	370
ENSGALG00000009292	87	53	97	66
ENSGALG00000010900	166	65	152	31
ENSGALG00000008962	422	251	571	269
ENSGALG00000030844	653	531	506	348
ENSGALG00000031874	333	204	360	185
ENSGALG00000002531	4161	3312	3668	2455
ENSGALG00000030571	192	104	202	119
ENSGALG00000015086	1423	975	1278	610
ENSGALG00000033231	16	7	35	0
ENSGALG00000055101	2433	2146	1981	1203
ENSGALG00000038684	376	195	348	157
ENSGALG00000009336	1429	853	1273	688
ENSGALG00000008934	710	715	463	289
ENSGALG00000037546	3358	2201	2578	1742
ENSGALG00000003149	1892	1719	1105	795
ENSGALG00000008039	1754	1386	1347	700
ENSGALG00000003123	15	10	45	25
ENSGALG00000010346	126	92	217	133
ENSGALG00000043545	697	390	724	324
ENSGALG00000007716	299	178	241	188
ENSGALG00000016724	25	9	50	28
ENSGALG00000019921	264	163	323	134
ENSGALG00000026445	19741	11390	22795	9389
ENSGALG00000005083	30	50	20	12
ENSGALG00000037246	220	151	131	42
ENSGALG00000046198	3	1	6	0
ENSGALG00000015572	215	120	238	104
ENSGALG00000007707	636	431	585	368
ENSGALG00000037316	75	25	41	17
ENSGALG00000045529	56	39	66	25
ENSGALG00000045362	2	1	3	0
ENSGALG00000007624	7	4	4	2
ENSGALG00000008346	1583	1263	1702	917
ENSGALG00000013156	611	497	627	263
ENSGALG00000001316	352	211	416	206
ENSGALG00000054278	7	7	3	1
ENSGALG00000001049	610	494	671	418
ENSGALG00000040969	79	54	76	49
ENSGALG00000003333	914	428	843	467
ENSGALG00000029012	2	4	2	0
ENSGALG00000016828	23	18	21	8
ENSGALG00000010873	45	13	29	5
ENSGALG00000050309	367	324	283	73
ENSGALG00000041114	2907	2020	2366	1220
ENSGALG00000005772	2056	1893	1671	864
ENSGALG00000042491	192	139	157	95
ENSGALG00000032440	738	409	736	348
ENSGALG00000040364	1437	853	1329	513
ENSGALG00000007689	172	137	160	99
ENSGALG00000002070	2002	1586	1512	970
ENSGALG00000002637	3772	1508	1060	30
ENSGALG00000037167	341	157	381	262
ENSGALG00000011505	1801	1365	1676	911
ENSGALG00000011340	1329	782	1198	651
ENSGALG00000051097	14	16	9	6
ENSGALG00000034163	11	1	4	0
ENSGALG00000036774	5242	3985	5506	2785
ENSGALG00000043318	282	134	221	104
ENSGALG00000041873	1530	848	1415	823
ENSGALG00000047058	411	250	206	149
ENSGALG00000047514	1059	431	1054	474
ENSGALG00000028872	19197	13225	18858	9837
ENSGALG00000030147	1879	1406	1000	774
ENSGALG00000014203	242	176	260	96
ENSGALG00000046235	662	437	598	394
ENSGALG00000009450	960	432	1102	360
ENSGALG00000007771	627	304	646	362
ENSGALG00000036790	7737	5528	8646	5450
ENSGALG00000004517	269	167	260	191
ENSGALG00000002773	946	727	1098	599
ENSGALG00000053353	704	440	661	498
ENSGALG00000043009	2323	3051	1995	441
ENSGALG00000044226	716	405	652	351
ENSGALG00000028517	6399	6645	6635	4314
ENSGALG00000026728	67	56	55	43
ENSGALG00000022696	2	2	0	0
ENSGALG00000006017	3081	1694	2201	1471
ENSGALG00000035244	7	8	6	1
ENSGALG00000006588	2	0	2	0
ENSGALG00000043006	4656	2307	4120	2786
ENSGALG00000020729	182	135	192	110
ENSGALG00000034042	582	323	460	303
ENSGALG00000009843	386	250	376	218
ENSGALG00000007098	540	379	429	241
ENSGALG00000010333	1160	1441	793	513
ENSGALG00000011331	675	513	589	297
ENSGALG00000054989	4	0	2	1
ENSGALG00000001749	6249	2910	5107	3231
ENSGALG00000008983	1173	1074	777	547
ENSGALG00000003863	3565	1896	3613	1052
ENSGALG00000050981	163	26	154	95
ENSGALG00000048329	8	6	7	2
ENSGALG00000049751	233	290	209	99
ENSGALG00000015231	366	224	324	168
ENSGALG00000017053	1864	883	916	659
ENSGALG00000014692	477	144	736	288
ENSGALG00000015513	50	15	60	16
ENSGALG00000049859	173	131	113	31
ENSGALG00000031263	846	453	1127	678
ENSGALG00000033186	46	27	16	42
ENSGALG00000041384	916	645	696	463
ENSGALG00000016927	80	21	114	17
ENSGALG00000008113	12	5	24	8
ENSGALG00000037791	2699	2809	2015	1170
ENSGALG00000010020	301	200	195	163
ENSGALG00000049755	460	170	1048	248
ENSGALG00000046788	136	63	23	5
ENSGALG00000032398	120	76	79	30
ENSGALG00000042612	1550	600	2018	1003
ENSGALG00000023886	41	24	28	14
ENSGALG00000003750	2013	1096	1576	662
ENSGALG00000019690	14	8	8	10
ENSGALG00000040307	8	2	10	3
ENSGALG00000009061	558	280	682	292
ENSGALG00000000707	2638	2450	2906	1296
ENSGALG00000028484	1767	730	1698	621
ENSGALG00000012613	364	284	323	240
ENSGALG00000016615	5	0	4	0
ENSGALG00000011094	2771	3608	2442	1238
ENSGALG00000052526	10	37	4	1
ENSGALG00000010661	833	709	728	386
ENSGALG00000035365	82	53	102	55
ENSGALG00000037656	2831	1543	2769	1733
ENSGALG00000043399	301	210	415	184
ENSGALG00000011164	6945	3814	4586	1455
ENSGALG00000009282	732	751	312	361
ENSGALG00000004687	14	2	19	4
ENSGALG00000003751	13	23	14	18
ENSGALG00000005595	248	154	142	165
ENSGALG00000021117	1087	523	842	380
ENSGALG00000008038	11434	8630	9727	5212
ENSGALG00000022622	5	3	11	12
ENSGALG00000026981	55	6	130	38
ENSGALG00000030401	704	329	783	275
ENSGALG00000003650	911	458	885	404
ENSGALG00000004494	266	128	230	98
ENSGALG00000005037	77	60	34	13
ENSGALG00000028172	3426	4390	2158	1222
ENSGALG00000037646	1289	1152	1182	789
ENSGALG00000015490	1154	1274	594	371
ENSGALG00000032250	335	284	286	164
ENSGALG00000014851	70	27	66	34
ENSGALG00000019261	3	3	12	0
ENSGALG00000009723	182	128	183	130
ENSGALG00000033064	2486	1578	1539	963
ENSGALG00000006272	155	87	103	61
ENSGALG00000008162	887	777	797	426
ENSGALG00000013759	431	329	422	220
ENSGALG00000034511	256	179	154	96
ENSGALG00000013628	6645	3877	6292	3082
ENSGALG00000003091	557	255	599	205
ENSGALG00000015710	514	200	484	203
ENSGALG00000049408	86	88	64	22
ENSGALG00000010891	122	58	109	43
ENSGALG00000010316	54	33	36	16
ENSGALG00000039995	489	363	528	243
ENSGALG00000051171	243	185	220	118
ENSGALG00000054329	11	7	7	7
ENSGALG00000010647	623	390	713	486
ENSGALG00000010218	38	36	42	14
ENSGALG00000016922	241	124	185	113
ENSGALG00000031571	18	34	25	3
ENSGALG00000005046	35	32	55	32
ENSGALG00000009068	1152	1189	856	528
ENSGALG00000049379	39	17	32	22
ENSGALG00000008716	530	445	279	49
ENSGALG00000000189	528	357	518	270
ENSGALG00000041380	89834	70666	96532	45248
ENSGALG00000004628	1327	790	1310	752
ENSGALG00000031567	322	277	360	217
ENSGALG00000024082	920	603	738	666
ENSGALG00000038975	214	64	367	14
ENSGALG00000034109	2	0	2	0
ENSGALG00000033709	24438	21893	37845	15464
ENSGALG00000037854	621	539	656	383
ENSGALG00000001586	435	241	479	230
ENSGALG00000028512	750	571	481	366
ENSGALG00000026401	1232	847	1049	583
ENSGALG00000036941	1188	586	1131	505
ENSGALG00000033034	1	4	7	0
ENSGALG00000009821	1119	571	884	319
ENSGALG00000003287	285	181	290	186
ENSGALG00000008144	1195	809	1325	681
ENSGALG00000019867	446	176	339	256
ENSGALG00000023355	71	47	115	30
ENSGALG00000015034	334	152	231	156
ENSGALG00000048525	22	10	14	1
ENSGALG00000010538	362	246	302	220
ENSGALG00000049588	138	89	139	108
ENSGALG00000006181	1646	1222	1943	891
ENSGALG00000009525	293	207	417	174
ENSGALG00000027700	299	217	372	222
ENSGALG00000001995	270	207	159	107
ENSGALG00000042928	6	1	9	0
ENSGALG00000030032	3	2	0	2
ENSGALG00000015030	7948	4179	5047	2931
ENSGALG00000037072	324	173	349	182
ENSGALG00000033497	147	65	133	110
ENSGALG00000052481	560	299	492	78
ENSGALG00000014922	4932	2924	5003	1985
ENSGALG00000016972	345	234	358	213
ENSGALG00000016971	744	633	538	355
ENSGALG00000030597	102	42	75	13
ENSGALG00000008111	50	32	59	38
ENSGALG00000037521	4290	1935	5818	4040
ENSGALG00000029360	1385	779	1638	1132
ENSGALG00000003658	156	100	149	88
ENSGALG00000037467	10	6	21	7
ENSGALG00000013777	402	203	347	163
ENSGALG00000010659	154	126	184	76
ENSGALG00000015352	397	236	196	122
ENSGALG00000006061	2195	1416	1821	1077
ENSGALG00000005997	1937	1059	1412	655
ENSGALG00000003533	356	236	291	204
ENSGALG00000011301	220	100	230	131
ENSGALG00000001267	840	646	878	718
ENSGALG00000014213	637	518	790	439
ENSGALG00000003631	112	56	111	45
ENSGALG00000047314	6585	5322	6853	3814
ENSGALG00000039269	9733	7781	6711	4452
ENSGALG00000050031	4	4	5	3
ENSGALG00000031570	64	41	60	89
ENSGALG00000016710	112	90	87	57
ENSGALG00000016687	3794	1587	3506	1406
ENSGALG00000027805	405	480	371	153
ENSGALG00000005028	203	89	215	140
ENSGALG00000055025	21	0	24	22
ENSGALG00000053363	277	146	248	100
ENSGALG00000049420	20	14	39	17
ENSGALG00000015809	1147	1057	1201	532
ENSGALG00000028407	4	7	4	0
ENSGALG00000010804	652	317	557	214
ENSGALG00000052333	169	104	64	58
ENSGALG00000043754	64	32	406	322
ENSGALG00000032610	1565	943	1173	746
ENSGALG00000034354	903	714	993	634
ENSGALG00000001256	1280	878	1724	669
ENSGALG00000037238	1058	748	1092	818
ENSGALG00000002992	16	4	13	5
ENSGALG00000050205	272	131	267	113
ENSGALG00000015379	5	0	7	1
ENSGALG00000011506	458	353	506	312
ENSGALG00000031821	459	352	421	219
ENSGALG00000002882	191	98	215	124
ENSGALG00000005005	120	72	121	89
ENSGALG00000006632	278	202	241	195
ENSGALG00000034850	227	84	170	102
ENSGALG00000016140	11	6	1	0
ENSGALG00000054205	550	372	490	282
ENSGALG00000007757	1024	658	930	424
ENSGALG00000004413	420	268	428	318
ENSGALG00000012608	1190	767	1112	691
ENSGALG00000029381	1173	661	1516	457
ENSGALG00000028612	2	6	1	5
ENSGALG00000007080	30	16	21	9
ENSGALG00000003354	226	117	169	87
ENSGALG00000025948	417	353	388	250
ENSGALG00000000318	1285	959	1165	555
ENSGALG00000034932	1114	846	807	500
ENSGALG00000034076	170	121	155	108
ENSGALG00000015800	386	217	420	237
ENSGALG00000017394	19521	6261	16254	6131
ENSGALG00000033054	1649	2250	1503	771
ENSGALG00000033520	513	284	776	229
ENSGALG00000007438	110	74	139	108
ENSGALG00000006837	2127	1327	1110	442
ENSGALG00000053703	190	117	163	107
ENSGALG00000003568	497	410	326	237
ENSGALG00000008703	383	205	472	218
ENSGALG00000023708	32	23	51	32
ENSGALG00000017658	26	27	38	18
ENSGALG00000000162	15	8	14	6
ENSGALG00000011738	8050	6588	9634	5713
ENSGALG00000005464	4041	3326	3275	2390
ENSGALG00000049372	618	461	601	292
ENSGALG00000015478	1052	574	856	379
ENSGALG00000001733	504	489	293	255
ENSGALG00000026137	3	0	3	1
ENSGALG00000010326	2567	1872	2561	1702
ENSGALG00000016969	503	244	773	469
ENSGALG00000053243	86	72	79	68
ENSGALG00000016844	1685	1991	2187	1361
ENSGALG00000043359	475	330	552	366
ENSGALG00000020986	76	16	70	18
ENSGALG00000004376	48	26	73	27
ENSGALG00000033120	3030	2194	2888	1862
ENSGALG00000054900	30	46	29	21
ENSGALG00000034188	299	209	138	118
ENSGALG00000025884	2215	1318	1584	791
ENSGALG00000005957	0	0	3	4
ENSGALG00000005768	120	78	131	78
ENSGALG00000029402	471	400	453	298
ENSGALG00000015605	232	139	134	120
ENSGALG00000051773	7	10	6	0
ENSGALG00000033300	1087	702	1055	748
ENSGALG00000022991	399	269	440	189
ENSGALG00000010594	403	173	385	153
ENSGALG00000003003	35	13	24	8
ENSGALG00000001826	248	236	169	130
ENSGALG00000011386	216	139	176	141
ENSGALG00000006331	39	20	40	14
ENSGALG00000010110	373	217	393	222
ENSGALG00000001823	415	313	521	361
ENSGALG00000014026	1638	1103	1535	757
ENSGALG00000037939	61	82	61	19
ENSGALG00000002240	56	36	39	29
ENSGALG00000044813	1167	707	1168	704
ENSGALG00000012946	961	485	1050	386
ENSGALG00000005779	528	504	318	261
ENSGALG00000001501	3680	1414	2908	1162
ENSGALG00000033557	15403	11040	17010	9352
ENSGALG00000009260	144	99	148	72
ENSGALG00000001234	16	7	22	9
ENSGALG00000012007	4647	2365	3589	1754
ENSGALG00000010610	1109	590	824	425
ENSGALG00000055028	93	69	82	48
ENSGALG00000031890	3940	3253	3555	1800
ENSGALG00000010654	1489	950	1392	703
ENSGALG00000004424	54	24	34	34
ENSGALG00000014683	659	434	685	364
ENSGALG00000008475	772	430	639	403
ENSGALG00000011727	2	7	0	0
ENSGALG00000026957	22	25	18	6
ENSGALG00000004329	409	328	356	266
ENSGALG00000004997	3698	2809	2969	2280
ENSGALG00000017077	853	501	1051	604
ENSGALG00000000156	10036	8783	9603	5142
ENSGALG00000008932	20	10	21	10
ENSGALG00000026639	176	81	184	92
ENSGALG00000012607	739	372	644	230
ENSGALG00000054948	46	22	31	27
ENSGALG00000033678	3443	2374	2664	1600
ENSGALG00000041626	2100	3352	1870	903
ENSGALG00000002539	60	24	45	15
ENSGALG00000038757	900	678	877	543
ENSGALG00000008373	338	150	323	165
ENSGALG00000012388	839	585	938	415
ENSGALG00000009065	2594	974	2085	695
ENSGALG00000006054	1811	1560	1338	489
ENSGALG00000016967	5	0	14	8
ENSGALG00000028037	470	438	577	280
ENSGALG00000052760	3	1	5	0
ENSGALG00000000748	176	150	153	99
ENSGALG00000001214	4	4	8	4
ENSGALG00000011275	12	2	10	0
ENSGALG00000027435	657	605	538	268
ENSGALG00000006173	81	39	106	53
ENSGALG00000023740	1	2	1	5
ENSGALG00000004295	4267	3551	3031	1895
ENSGALG00000010314	1742	1260	1498	1094
ENSGALG00000050527	40	28	34	16
ENSGALG00000003923	8	4	3	0
ENSGALG00000033950	3029	1534	2709	1194
ENSGALG00000036837	2737	1782	3341	2167
ENSGALG00000008048	3	4	7	0
ENSGALG00000049794	1233	714	1107	531
ENSGALG00000052928	42	17	12	17
ENSGALG00000026092	602	262	432	140
ENSGALG00000002139	8619	5279	8064	4225
ENSGALG00000040155	803	530	776	475
ENSGALG00000012992	5924	4494	4035	2973
ENSGALG00000043693	2067	1635	1738	1156
ENSGALG00000039420	834	497	801	524
ENSGALG00000052345	71	13	20	0
ENSGALG00000003826	624	398	601	282
ENSGALG00000015304	1886	803	1711	830
ENSGALG00000051046	110	95	93	32
ENSGALG00000010645	168	277	150	69
ENSGALG00000033919	129	81	129	101
ENSGALG00000015184	1067	658	895	498
ENSGALG00000004370	35	17	28	4
ENSGALG00000010318	5910	4317	5729	3873
ENSGALG00000052012	269	301	287	123
ENSGALG00000028133	1153	473	1182	339
ENSGALG00000023749	298	206	266	168
ENSGALG00000011722	8	9	12	4
ENSGALG00000047662	134	60	83	40
ENSGALG00000028602	10	6	7	0
ENSGALG00000006420	276	112	282	105
ENSGALG00000040832	4	3	129	142
ENSGALG00000008036	447	257	460	239
ENSGALG00000006455	396	264	356	206
ENSGALG00000004234	70	27	49	22
ENSGALG00000026301	11	1	13	2
ENSGALG00000053407	58	60	44	23
ENSGALG00000050210	442	320	408	223
ENSGALG00000015259	1244	877	1059	403
ENSGALG00000049741	106	49	326	133
ENSGALG00000051144	1774	989	1549	1045
ENSGALG00000003247	1193	706	973	428
ENSGALG00000029867	1820	1088	1822	1065
ENSGALG00000034427	2	2	2	1
ENSGALG00000038411	15	1	22	2
ENSGALG00000009822	565	553	443	263
ENSGALG00000012546	403	186	1099	310
ENSGALG00000009249	815	556	470	363
ENSGALG00000004239	3	0	9	0
ENSGALG00000014828	47	47	61	38
ENSGALG00000042900	2061	1260	1682	891
ENSGALG00000045199	146	50	208	31
ENSGALG00000010411	7978	4287	7465	2215
ENSGALG00000009842	3294	1310	2435	1056
ENSGALG00000001564	12927	16710	7920	5134
ENSGALG00000005425	6050	4559	4529	3325
ENSGALG00000029498	135	57	129	50
ENSGALG00000043675	603	423	1364	794
ENSGALG00000007887	421	269	346	252
ENSGALG00000016965	631	371	549	291
ENSGALG00000011259	2	3	4	0
ENSGALG00000008003	281	177	384	256
ENSGALG00000053810	13	13	6	8
ENSGALG00000029724	35	23	12	7
ENSGALG00000016990	272	149	216	91
ENSGALG00000001201	911	704	874	478
ENSGALG00000013598	3	1	2	0
ENSGALG00000036086	12181	11037	12457	5754
ENSGALG00000014365	2611	880	2849	1464
ENSGALG00000015343	120	69	161	93
ENSGALG00000052195	803	646	634	443
ENSGALG00000016086	2	4	3	1
ENSGALG00000055092	118	54	114	72
ENSGALG00000008734	85	18	74	9
ENSGALG00000006830	70	38	90	60
ENSGALG00000003228	251	165	232	142
ENSGALG00000010106	150	103	129	97
ENSGALG00000000275	735	415	757	296
ENSGALG00000009992	668	403	518	269
ENSGALG00000008920	293	198	272	179
ENSGALG00000053555	32	6	25	8
ENSGALG00000014201	3301	1824	2553	962
ENSGALG00000052302	734	546	274	54
ENSGALG00000030940	29467	19851	28894	27095
ENSGALG00000050820	43	13	36	4
ENSGALG00000030515	2200	1294	2201	947
ENSGALG00000010497	963	435	985	568
ENSGALG00000008946	264	163	182	88
ENSGALG00000016067	1476	665	1693	637
ENSGALG00000034001	2038	1336	1327	770
ENSGALG00000001184	332	208	318	234
ENSGALG00000040519	1816	1289	1733	1153
ENSGALG00000007416	5447	3887	5202	2330
ENSGALG00000021395	5143	1712	4857	2712
ENSGALG00000015465	826	479	812	445
ENSGALG00000051883	3	7	11	1
ENSGALG00000047223	296	224	262	145
ENSGALG00000008013	302	275	248	161
ENSGALG00000010304	234	134	195	127
ENSGALG00000025788	348	140	315	233
ENSGALG00000037129	184	89	167	69
ENSGALG00000032570	305	218	417	249
ENSGALG00000008681	70	34	73	89
ENSGALG00000003212	15	2	29	10
ENSGALG00000037052	86	71	77	49
ENSGALG00000008298	1	2	0	2
ENSGALG00000029296	418	266	431	354
ENSGALG00000049422	4057	2574	3157	411
ENSGALG00000003677	40	33	50	21
ENSGALG00000026163	43	30	44	13
ENSGALG00000004929	87	52	97	29
ENSGALG00000005229	515	290	572	338
ENSGALG00000010192	572	427	471	312
ENSGALG00000037273	66	71	86	41
ENSGALG00000007808	145	135	140	112
ENSGALG00000036931	468	304	425	277
ENSGALG00000042773	32	25	52	32
ENSGALG00000052425	929	1652	1409	491
ENSGALG00000038338	2450	1759	2082	1406
ENSGALG00000005302	887	545	802	258
ENSGALG00000031018	19	6	21	4
ENSGALG00000034348	426	321	443	218
ENSGALG00000008217	89	59	71	31
ENSGALG00000008022	6275	5452	8035	4079
ENSGALG00000009814	320	276	261	154
ENSGALG00000031975	7491	5866	5367	2405
ENSGALG00000023843	4	4	4	5
ENSGALG00000002878	1591	1498	1008	540
ENSGALG00000006374	708	634	266	134
ENSGALG00000014355	789	816	652	315
ENSGALG00000008534	423	272	403	316
ENSGALG00000011682	990	756	838	478
ENSGALG00000028031	27	17	19	3
ENSGALG00000003861	1829	1461	1525	618
ENSGALG00000005891	1038	836	869	684
ENSGALG00000042071	1549	983	1223	810
ENSGALG00000038528	999	816	1028	712
ENSGALG00000013892	1168	784	1166	570
ENSGALG00000016764	4982	3202	5164	2489
ENSGALG00000007307	2898	1767	2527	1126
ENSGALG00000003445	523	429	464	415
ENSGALG00000017126	234	145	298	116
ENSGALG00000004937	1875	806	1369	619
ENSGALG00000033460	814	623	909	455
ENSGALG00000039549	1738	1294	1378	665
ENSGALG00000038813	28	32	18	10
ENSGALG00000002506	749	410	962	805
ENSGALG00000020793	469	260	470	197
ENSGALG00000007409	23	19	28	1
ENSGALG00000009846	211	115	217	67
ENSGALG00000003495	1808	1298	1864	1771
ENSGALG00000022887	26	32	29	16
ENSGALG00000038637	120	74	132	58
ENSGALG00000049287	5438	3609	4804	2475
ENSGALG00000004916	2	2	1	4
ENSGALG00000037396	995	781	1041	605
ENSGALG00000010638	948	506	968	330
ENSGALG00000048321	156	107	77	60
ENSGALG00000002868	6636	5440	6312	3144
ENSGALG00000020164	190	81	183	86
ENSGALG00000016959	157	144	60	64
ENSGALG00000028659	3	5	3	2
ENSGALG00000008095	242	230	168	88
ENSGALG00000036867	630	395	416	345
ENSGALG00000003443	130	127	59	40
ENSGALG00000027886	1161	633	1064	574
ENSGALG00000006350	948	720	907	853
ENSGALG00000023909	3315	2338	3570	1657
ENSGALG00000002473	659	461	256	225
ENSGALG00000031629	1171	902	965	629
ENSGALG00000007483	32	25	23	21
ENSGALG00000049677	116	43	112	53
ENSGALG00000006138	1267	1295	805	568
ENSGALG00000038649	33	11	50	10
ENSGALG00000014060	297	225	356	124
ENSGALG00000002881	396	267	414	252
ENSGALG00000029494	128	111	120	50
ENSGALG00000053766	451	287	416	293
ENSGALG00000009158	11	6	7	1
ENSGALG00000043329	6457	3546	7471	3514
ENSGALG00000005930	10845	8870	9723	4297
ENSGALG00000008586	5217	3800	5069	2693
ENSGALG00000011661	1572	908	1651	813
ENSGALG00000002080	3061	1411	3167	1768
ENSGALG00000003805	3	6	2	5
ENSGALG00000009176	27	15	25	10
ENSGALG00000005544	6	5	6	0
ENSGALG00000026970	1115	467	1173	413
ENSGALG00000029308	513	319	473	170
ENSGALG00000026536	33	69	25	4
ENSGALG00000002863	1158	598	1220	588
ENSGALG00000014982	213	119	200	105
ENSGALG00000008765	339	195	415	164
ENSGALG00000010039	1327	747	1324	681
ENSGALG00000016059	533	331	690	356
ENSGALG00000032260	1327	846	1671	884
ENSGALG00000010721	4	1	2	0
ENSGALG00000014189	113	64	109	44
ENSGALG00000040360	156	59	207	39
ENSGALG00000011238	344	257	349	141
ENSGALG00000026896	161	66	58	56
ENSGALG00000021273	271	182	257	171
ENSGALG00000002870	1605	1320	1360	789
ENSGALG00000030064	672	555	614	182
ENSGALG00000008864	1823	1268	1615	869
ENSGALG00000031862	943	683	606	397
ENSGALG00000010840	1584	1177	992	723
ENSGALG00000035461	348	133	280	148
ENSGALG00000035140	2191	1034	1507	553
ENSGALG00000009811	249	156	200	107
ENSGALG00000040098	6315	4864	6213	3477
ENSGALG00000037740	10	5	4	2
ENSGALG00000003359	4827	3018	4653	2544
ENSGALG00000010104	242	169	212	182
ENSGALG00000001651	272	184	217	114
ENSGALG00000002529	378	251	355	218
ENSGALG00000014974	510	293	402	288
ENSGALG00000049157	16	14	13	10
ENSGALG00000002463	332	274	389	191
ENSGALG00000025937	8965	7699	7026	3543
ENSGALG00000034725	7602	6355	6581	4073
ENSGALG00000048951	45	23	26	22
ENSGALG00000011651	866	543	992	496
ENSGALG00000037315	908	611	922	592
ENSGALG00000009839	1968	1357	2164	1029
ENSGALG00000016357	768	542	838	475
ENSGALG00000002831	1470	695	1468	1597
ENSGALG00000031754	119	62	148	5
ENSGALG00000037011	3	1	0	3
ENSGALG00000001149	215	123	227	78
ENSGALG00000032776	556	390	434	296
ENSGALG00000005882	1948	1373	1333	739
ENSGALG00000017029	3	4	9	3
ENSGALG00000007320	313	330	305	118
ENSGALG00000038520	315	307	212	97
ENSGALG00000016497	1399	1288	1952	1025
ENSGALG00000050179	146	29	189	20
ENSGALG00000050918	14	10	7	2
ENSGALG00000047359	6711	6434	6152	4068
ENSGALG00000034282	90	105	115	93
ENSGALG00000045684	4180	4756	4051	1658
ENSGALG00000020067	21	7	23	12
ENSGALG00000020210	42	16	76	21
ENSGALG00000008309	5	8	9	1
ENSGALG00000032743	306	387	338	229
ENSGALG00000004215	928	845	742	412
ENSGALG00000008059	623	436	569	380
ENSGALG00000048572	41	6	45	4
ENSGALG00000031069	631	499	718	275
ENSGALG00000001726	880	472	824	295
ENSGALG00000008852	376	253	364	268
ENSGALG00000005618	895	827	931	516
ENSGALG00000027918	2321	1555	2028	1149
ENSGALG00000035963	113	68	119	80
ENSGALG00000015190	580	342	600	238
ENSGALG00000003976	685	458	597	435
ENSGALG00000001722	1325	1082	1210	700
ENSGALG00000003503	436	267	469	224
ENSGALG00000044224	2	3	9	1
ENSGALG00000006037	667	311	1741	538
ENSGALG00000014723	313	264	353	188
ENSGALG00000011000	420	175	324	175
ENSGALG00000001003	288	172	243	198
ENSGALG00000037193	6	1	2	6
ENSGALG00000011211	207	112	244	138
ENSGALG00000016058	14	10	14	1
ENSGALG00000013410	1020	573	1025	401
ENSGALG00000020736	134	103	178	83
ENSGALG00000032808	426	318	447	138
ENSGALG00000025977	132	140	185	87
ENSGALG00000029585	426	288	313	226
ENSGALG00000000379	15803	19328	12624	5469
ENSGALG00000011643	737	507	610	476
ENSGALG00000002816	12360	7992	12463	9746
ENSGALG00000038595	420	322	493	245
ENSGALG00000008206	2554	3142	2145	883
ENSGALG00000016055	5	2	7	0
ENSGALG00000035219	7	11	5	2
ENSGALG00000007314	27	19	19	4
ENSGALG00000035676	213	77	268	121
ENSGALG00000050631	135	95	118	53
ENSGALG00000002028	622	460	126	25
ENSGALG00000027777	3130	2285	3276	1820
ENSGALG00000037872	1047	877	763	510
ENSGALG00000008425	65	44	51	21
ENSGALG00000016830	378	184	270	161
ENSGALG00000002981	175	154	180	79
ENSGALG00000041760	1473	912	1344	775
ENSGALG00000040783	1423	906	986	674
ENSGALG00000040808	102	63	80	45
ENSGALG00000021285	160	109	258	72
ENSGALG00000040035	422	192	356	278
ENSGALG00000014964	795	776	964	343
ENSGALG00000030396	280	241	273	128
ENSGALG00000009698	525	202	376	175
ENSGALG00000011300	4436	2965	3984	1977
ENSGALG00000038810	377	223	372	179
ENSGALG00000006053	24	12	11	7
ENSGALG00000036114	1228	625	1475	929
