	chicken_a_control_1	chicken_a_control_2	chicken_a_lps_24h	chicken_d_lps_24h
ENSGALG00000054674	26	23	3	2
ENSGALG00000008696	322	245	95	90
ENSGALG00000010504	51	43	36	35
ENSGALG00000038461	408	248	236	240
ENSGALG00000030831	1659	1277	1482	1515
ENSGALG00000014681	4	3	0	0
ENSGALG00000015791	1767	1129	1717	1399
ENSGALG00000038529	18	7	11	1
ENSGALG00000003147	2422	1613	1926	1568
ENSGALG00000047069	43	22	13	13
ENSGALG00000042863	150	189	205	390
ENSGALG00000036730	310	194	465	363
ENSGALG00000004460	2187	1794	864	506
ENSGALG00000029760	48	43	49	65
ENSGALG00000005414	479	285	431	346
ENSGALG00000012072	4130	2674	2823	2185
ENSGALG00000001076	947	643	2124	728
ENSGALG00000001603	8211	4480	10315	11853
ENSGALG00000048288	60	23	17	17
ENSGALG00000005042	414	228	377	376
ENSGALG00000002850	1651	696	970	419
ENSGALG00000040878	516	334	545	550
ENSGALG00000007037	1594	887	1191	731
ENSGALG00000035841	9815	8615	7421	5111
ENSGALG00000044631	48	29	30	44
ENSGALG00000031958	277	174	289	220
ENSGALG00000027287	202	164	96	47
ENSGALG00000022980	7027	6359	3213	2015
ENSGALG00000010244	2057	1445	2790	3367
ENSGALG00000012620	232	249	79	82
ENSGALG00000008447	303	214	103	61
ENSGALG00000037838	4407	1370	4872	2670
ENSGALG00000000401	397	214	229	175
ENSGALG00000051289	194	125	104	131
ENSGALG00000044391	165	59	183	105
ENSGALG00000002985	668	445	675	539
ENSGALG00000029446	164	84	1389	1456
ENSGALG00000029027	3273	4007	1471	925
ENSGALG00000009926	63	62	59	94
ENSGALG00000010837	270	145	231	118
ENSGALG00000039329	68	59	63	85
ENSGALG00000014642	1271	907	1011	642
ENSGALG00000046754	119	28	56	39
ENSGALG00000038978	283	145	258	398
ENSGALG00000046256	8	1	4	1
ENSGALG00000001158	466	361	273	254
ENSGALG00000006415	131	89	111	45
ENSGALG00000001144	199	158	151	117
ENSGALG00000042418	66	41	122	108
ENSGALG00000002141	2292	1490	1871	1676
ENSGALG00000047574	219	65	186	111
ENSGALG00000006963	241	218	177	151
ENSGALG00000042809	3227	2190	3527	2772
ENSGALG00000048705	592	450	677	573
ENSGALG00000004220	6954	3970	8179	5905
ENSGALG00000007185	801	633	854	487
ENSGALG00000012974	750	555	604	457
ENSGALG00000004300	351	191	316	250
ENSGALG00000044547	133	50	76	66
ENSGALG00000041845	373	319	249	174
ENSGALG00000051278	235	174	142	128
ENSGALG00000004571	2658	1523	1885	1339
ENSGALG00000041750	339	74	57	19
ENSGALG00000048697	47	14	20	3
ENSGALG00000009222	1589	960	1066	1062
ENSGALG00000028145	1206	778	721	496
ENSGALG00000015284	71	41	34	44
ENSGALG00000016185	1783	1075	3263	1155
ENSGALG00000006763	3141	1729	1961	2090
ENSGALG00000006461	818	505	604	413
ENSGALG00000012538	90	83	109	38
ENSGALG00000043178	5213	3554	3498	2677
ENSGALG00000026598	7	0	8	2
ENSGALG00000047446	323	170	312	237
ENSGALG00000034250	120	69	65	58
ENSGALG00000015923	798	617	677	652
ENSGALG00000003377	323	225	247	235
ENSGALG00000015303	68	35	100	39
ENSGALG00000021128	10	9	26	6
ENSGALG00000031238	473	352	603	541
ENSGALG00000007153	2563	1705	3317	2156
ENSGALG00000015787	699	308	841	653
ENSGALG00000007351	1153	502	1267	1162
ENSGALG00000003745	6029	4114	6908	7015
ENSGALG00000050728	18	0	559	293
ENSGALG00000034917	734	555	533	454
ENSGALG00000034919	64	31	81	76
ENSGALG00000037996	1048	528	1013	631
ENSGALG00000039455	2263	1219	1903	1321
ENSGALG00000035906	5108	4879	2614	1875
ENSGALG00000040131	936	607	499	552
ENSGALG00000033608	642	259	566	357
ENSGALG00000005854	1154	717	1273	1070
ENSGALG00000007699	6962	5913	6397	4798
ENSGALG00000043672	60809	38090	64634	87502
ENSGALG00000036417	3292	2325	2884	2426
ENSGALG00000049487	134	70	88	63
ENSGALG00000006437	281	191	283	148
ENSGALG00000015151	789	231	707	293
ENSGALG00000010229	480	348	474	450
ENSGALG00000001058	129	93	71	39
ENSGALG00000035626	1270	720	1331	1215
ENSGALG00000050725	2556	2097	1755	1183
ENSGALG00000004153	263	187	256	226
ENSGALG00000010976	1524	645	1196	657
ENSGALG00000004082	2362	1688	1298	928
ENSGALG00000008080	498	516	719	292
ENSGALG00000009483	645	356	602	523
ENSGALG00000011172	21	30	44	27
ENSGALG00000001848	1337	972	1044	773
ENSGALG00000010120	30	21	302	269
ENSGALG00000023773	16	4	23	23
ENSGALG00000007779	2782	3340	1659	1098
ENSGALG00000031209	192	113	296	240
ENSGALG00000009272	373	242	359	305
ENSGALG00000005814	19	25	12	3
ENSGALG00000036395	1740	1460	1109	471
ENSGALG00000002984	674	675	440	337
ENSGALG00000015780	21523	18589	16573	12885
ENSGALG00000004949	312	241	228	286
ENSGALG00000010109	933	784	791	586
ENSGALG00000003734	1417	952	1195	872
ENSGALG00000035677	6597	5258	5539	3711
ENSGALG00000004019	281	191	249	188
ENSGALG00000011897	1015	724	1206	1023
ENSGALG00000015779	69	61	57	73
ENSGALG00000051895	446	347	362	232
ENSGALG00000007124	89	38	102	83
ENSGALG00000001963	5	2	4	3
ENSGALG00000004806	1281	803	1112	804
ENSGALG00000048028	13	16	5	4
ENSGALG00000010129	775	393	968	990
ENSGALG00000015029	4	2	4	4
ENSGALG00000035223	461	325	493	396
ENSGALG00000009170	174	71	146	187
ENSGALG00000037780	768	604	723	460
ENSGALG00000027428	277	112	250	168
ENSGALG00000041423	2276	1736	2207	1438
ENSGALG00000037802	4	6	4	4
ENSGALG00000001949	5163	3469	6659	4434
ENSGALG00000052945	1567	1441	1452	865
ENSGALG00000003731	955	907	843	650
ENSGALG00000042963	23	4	11	33
ENSGALG00000015776	9	2	5	2
ENSGALG00000026424	524	363	403	335
ENSGALG00000054926	11	15	13	1
ENSGALG00000034628	653	310	553	413
ENSGALG00000052684	1328	698	1223	907
ENSGALG00000010468	30	24	33	12
ENSGALG00000046964	301	126	290	164
ENSGALG00000014916	1341	610	735	478
ENSGALG00000007387	1080	829	916	737
ENSGALG00000002210	10075	6786	9280	10341
ENSGALG00000011128	1025	600	1478	990
ENSGALG00000001791	154	109	137	117
ENSGALG00000053077	374	424	68	68
ENSGALG00000040264	10	6	3	1
ENSGALG00000011878	1630	1197	1126	890
ENSGALG00000029588	1386	1250	1077	834
ENSGALG00000028942	113	54	75	35
ENSGALG00000016995	218	158	212	165
ENSGALG00000040369	803	657	559	1106
ENSGALG00000008508	1230	823	961	1354
ENSGALG00000004227	625	449	476	374
ENSGALG00000009915	576	426	732	420
ENSGALG00000014225	7	2	5	11
ENSGALG00000038440	151	121	107	65
ENSGALG00000053043	1155	617	1547	1565
ENSGALG00000052488	303	143	131	110
ENSGALG00000036471	2663	1497	2573	1396
ENSGALG00000021040	1214	1072	819	755
ENSGALG00000013033	77	8	390	287
ENSGALG00000043052	1608	1112	1832	1907
ENSGALG00000032342	131	97	100	101
ENSGALG00000054455	58	31	21	55
ENSGALG00000010390	86	59	28	41
ENSGALG00000014854	7190	7238	7031	3719
ENSGALG00000001459	6	7	7	13
ENSGALG00000047029	165	123	72	23
ENSGALG00000015775	2434	1387	1573	958
ENSGALG00000011872	3754	1818	4261	3195
ENSGALG00000002024	3763	1670	4120	3260
ENSGALG00000047312	51	23	39	8
ENSGALG00000007473	783	644	898	636
ENSGALG00000031851	497	429	463	307
ENSGALG00000017358	5055	3053	5501	2756
ENSGALG00000048210	232	124	83	60
ENSGALG00000053907	11	6	11	3
ENSGALG00000002963	1217	734	1994	1615
ENSGALG00000030313	142	77	431	332
ENSGALG00000026978	3509	3441	3050	2230
ENSGALG00000026460	7	6	2	0
ENSGALG00000026971	3836	1585	3242	2204
ENSGALG00000002021	1244	1024	2188	2171
ENSGALG00000023193	103	79	96	32
ENSGALG00000006904	3316	2759	7499	4974
ENSGALG00000015464	24	12	29	18
ENSGALG00000003113	3617	3434	3246	1699
ENSGALG00000034210	1449	918	1251	904
ENSGALG00000049096	96	40	101	79
ENSGALG00000001099	3136	2619	1841	1589
ENSGALG00000016994	110	72	109	115
ENSGALG00000042322	81	40	61	63
ENSGALG00000023725	1468	1145	1095	667
ENSGALG00000015301	2617	1028	1306	1245
ENSGALG00000003373	560	411	620	417
ENSGALG00000002204	170	195	51	38
ENSGALG00000011497	726	304	796	590
ENSGALG00000007769	1019	680	439	370
ENSGALG00000041823	403	262	383	334
ENSGALG00000004341	99	46	153	149
ENSGALG00000010459	762	636	556	420
ENSGALG00000016813	2008	1232	1704	1232
ENSGALG00000053025	561	406	709	323
ENSGALG00000035669	561	312	475	408
ENSGALG00000039221	724	562	511	225
ENSGALG00000001204	74	49	44	47
ENSGALG00000029706	920	717	892	862
ENSGALG00000005012	699	533	473	329
ENSGALG00000015768	63	68	49	34
ENSGALG00000031729	1196	1016	996	702
ENSGALG00000016157	20	43	109	20
ENSGALG00000000685	1947	1568	1420	1150
ENSGALG00000001882	355	302	210	118
ENSGALG00000022866	211	98	93	106
ENSGALG00000012292	465	302	542	297
ENSGALG00000009800	889	518	626	511
ENSGALG00000009911	211	141	89	83
ENSGALG00000009683	337	224	344	347
ENSGALG00000006372	1765	1597	762	654
ENSGALG00000005349	75	31	96	139
ENSGALG00000004070	3705	4617	1290	969
ENSGALG00000021378	322	260	146	158
ENSGALG00000028017	2	0	1	3
ENSGALG00000007102	1857	933	1779	1776
ENSGALG00000034014	621	403	235	210
ENSGALG00000014847	34	6	12	22
ENSGALG00000006502	319	234	187	114
ENSGALG00000040787	1590	1417	1022	763
ENSGALG00000032830	5324	2694	4708	3466
ENSGALG00000004557	1070	899	1000	817
ENSGALG00000026428	1807	976	1865	1383
ENSGALG00000017212	2	2	0	0
ENSGALG00000000975	545	313	437	353
ENSGALG00000011724	1602	1317	1359	1205
ENSGALG00000004932	311	136	304	265
ENSGALG00000054082	6	15	3	3
ENSGALG00000054753	3546	1925	3340	2475
ENSGALG00000011557	447	262	369	226
ENSGALG00000005314	756	411	631	456
ENSGALG00000043605	1	0	14	28
ENSGALG00000009304	301	198	272	237
ENSGALG00000016831	1164	567	1061	725
ENSGALG00000014740	351	215	423	402
ENSGALG00000053446	8	7	15	2
ENSGALG00000003689	23	14	27	20
ENSGALG00000011866	379	276	369	282
ENSGALG00000047879	1059	1142	434	301
ENSGALG00000041295	7	3	1	0
ENSGALG00000009909	4	4	2	2
ENSGALG00000042471	697	297	445	201
ENSGALG00000005800	1225	771	971	793
ENSGALG00000015733	2461	1701	1665	1219
ENSGALG00000034572	77	64	90	90
ENSGALG00000011544	99	50	121	138
ENSGALG00000027199	1421	809	1370	1084
ENSGALG00000045611	1415	788	1781	1386
ENSGALG00000001561	173	147	115	14
ENSGALG00000020410	488	564	223	108
ENSGALG00000010311	187	100	158	127
ENSGALG00000005315	229	158	232	229
ENSGALG00000000608	80	42	1322	1111
ENSGALG00000008798	299	185	344	196
ENSGALG00000004123	338	403	148	103
ENSGALG00000039611	8612	5514	10602	5210
ENSGALG00000029812	5	2	6	3
ENSGALG00000035760	3314	2287	1631	1290
ENSGALG00000001428	10938	4999	15857	8009
ENSGALG00000017156	422	292	417	318
ENSGALG00000051428	556	298	717	542
ENSGALG00000054718	1569	1757	407	152
ENSGALG00000007072	772	541	734	493
ENSGALG00000049652	3	5	1	2
ENSGALG00000012550	29543	19477	14107	100261
ENSGALG00000049780	776	589	782	599
ENSGALG00000052649	56	71	24	8
ENSGALG00000020557	359	240	249	224
ENSGALG00000004319	66	62	32	48
ENSGALG00000034625	1891	1321	1779	1267
ENSGALG00000004110	1395	1352	879	512
ENSGALG00000050241	17	13	6	4
ENSGALG00000004108	561	469	552	454
ENSGALG00000004323	3298	1901	1625	1213
ENSGALG00000010253	611	332	520	375
ENSGALG00000043641	2890	1859	4063	2194
ENSGALG00000021451	278	277	459	529
ENSGALG00000043935	490	293	335	568
ENSGALG00000041978	404	427	1081	859
ENSGALG00000012044	1	0	3	4
ENSGALG00000044480	143	84	429	414
ENSGALG00000031193	876	766	720	525
ENSGALG00000026914	154	61	64	27
ENSGALG00000052368	54	40	18	15
ENSGALG00000006043	3479	3533	2640	1815
ENSGALG00000041766	157	83	83	84
ENSGALG00000006979	544	329	410	358
ENSGALG00000052497	259	170	153	128
ENSGALG00000006127	767	498	648	439
ENSGALG00000032145	340	208	292	258
ENSGALG00000009387	37	11	24	19
ENSGALG00000005293	10	5	1	4
ENSGALG00000000225	684	429	945	335
ENSGALG00000011327	699	538	383	317
ENSGALG00000039284	2316	1276	2741	1480
ENSGALG00000009674	513	332	404	343
ENSGALG00000004037	24	8	173	185
ENSGALG00000009906	1568	1205	1001	719
ENSGALG00000028262	364	385	211	136
ENSGALG00000015071	567	419	532	421
ENSGALG00000048187	0	1	10	4
ENSGALG00000034119	3	3	3	1
ENSGALG00000049721	24	15	18	24
ENSGALG00000010575	287	172	292	230
ENSGALG00000047540	241	114	211	185
ENSGALG00000010017	1258	543	957	1054
ENSGALG00000000233	523	403	365	260
ENSGALG00000037307	17	7	23	28
ENSGALG00000055022	81	58	54	48
ENSGALG00000030913	73	40	21	49
ENSGALG00000027629	3034	2720	2966	1628
ENSGALG00000050352	28	23	15	16
ENSGALG00000005699	685	386	401	401
ENSGALG00000006900	610	317	413	239
ENSGALG00000030661	1316	860	838	629
ENSGALG00000044479	11	5	4	9
ENSGALG00000036238	2208	1439	1691	1270
ENSGALG00000017084	3133	1117	2890	1986
ENSGALG00000011185	401	282	210	273
ENSGALG00000049402	517	509	967	941
ENSGALG00000003952	23	22	4	4
ENSGALG00000051445	4	0	2	1
ENSGALG00000036252	406	313	719	426
ENSGALG00000030220	596	357	617	544
ENSGALG00000002201	8	5	6	16
ENSGALG00000006356	895	762	715	592
ENSGALG00000014513	16	1	361	324
ENSGALG00000042784	31	69	10	1
ENSGALG00000050467	15	9	44	0
ENSGALG00000010642	3127	3315	1718	973
ENSGALG00000041909	141	95	230	219
ENSGALG00000006873	2606	2068	1974	1564
ENSGALG00000052796	427	330	443	329
ENSGALG00000004286	932	496	359	500
ENSGALG00000014860	262	244	114	66
ENSGALG00000049348	179	170	162	245
ENSGALG00000015400	206	128	119	88
ENSGALG00000014662	102	68	136	152
ENSGALG00000039473	2613	1757	2341	1327
ENSGALG00000047224	114	34	78	44
ENSGALG00000048135	44	43	31	49
ENSGALG00000003256	6150	4058	5480	4202
ENSGALG00000001206	206	209	127	32
ENSGALG00000046741	396	162	429	395
ENSGALG00000054391	111	25	247	38
ENSGALG00000036049	361	358	342	228
ENSGALG00000027056	21	3	11	9
ENSGALG00000040594	1360	1201	1065	868
ENSGALG00000048941	72	15	92	2
ENSGALG00000005704	1752	1150	2248	2024
ENSGALG00000003932	451	155	2573	4139
ENSGALG00000006094	235	146	292	193
ENSGALG00000048306	549	212	326	172
ENSGALG00000000507	4	4	19	38
ENSGALG00000038704	655	462	601	575
ENSGALG00000032467	2	0	9	2
ENSGALG00000018557	2	0	0	2
ENSGALG00000052939	37	20	23	13
ENSGALG00000008376	1056	788	1024	1150
ENSGALG00000053799	17	5	20	29
ENSGALG00000004948	2012	1431	1898	2330
ENSGALG00000005291	157	128	200	157
ENSGALG00000011854	2010	1995	732	622
ENSGALG00000006409	851	1083	331	139
ENSGALG00000006078	283	174	202	176
ENSGALG00000015033	902	627	553	417
ENSGALG00000011181	276	119	224	218
ENSGALG00000003708	366	239	353	265
ENSGALG00000013155	4	1	4	1
ENSGALG00000054379	150	180	35	44
ENSGALG00000033039	36	9	87	118
ENSGALG00000039408	2758	2180	1676	1844
ENSGALG00000000226	5	10	12	7
ENSGALG00000003106	122	101	107	44
ENSGALG00000005902	11835	8534	11647	8042
ENSGALG00000001728	811	425	488	422
ENSGALG00000003118	218	160	91	46
ENSGALG00000008128	2253	1124	2402	1205
ENSGALG00000015061	574	364	566	408
ENSGALG00000002911	3	3	0	0
ENSGALG00000027482	478	245	303	297
ENSGALG00000042375	137	69	301	233
ENSGALG00000053784	128	64	105	75
ENSGALG00000036101	1928	1217	1535	1158
ENSGALG00000009442	626	348	582	619
ENSGALG00000002612	1971	1429	1560	1366
ENSGALG00000005872	450	376	261	187
ENSGALG00000049393	428	211	447	328
ENSGALG00000027533	147	110	152	54
ENSGALG00000009338	827	755	516	454
ENSGALG00000003921	439	176	794	538
ENSGALG00000054913	662	309	773	342
ENSGALG00000016759	265	134	194	114
ENSGALG00000009300	3055	2696	1664	974
ENSGALG00000048025	11	14	6	1
ENSGALG00000006137	1	2	5	3
ENSGALG00000028906	1857	1220	1704	1434
ENSGALG00000019231	4816	3073	3386	2217
ENSGALG00000012627	317	167	165	139
ENSGALG00000051302	2	3	2	0
ENSGALG00000015240	948	890	941	938
ENSGALG00000009048	6	5	7	8
ENSGALG00000053285	22	21	14	7
ENSGALG00000010124	10408	9984	10730	8226
ENSGALG00000044716	8606	9861	3471	2426
ENSGALG00000013874	314	128	343	474
ENSGALG00000034944	1097	652	965	590
ENSGALG00000052557	209	135	186	151
ENSGALG00000003505	610	457	491	404
ENSGALG00000011569	751	362	532	354
ENSGALG00000016224	3151	1733	3022	2956
ENSGALG00000039498	1676	1631	1240	1087
ENSGALG00000053689	257	201	260	185
ENSGALG00000050075	64	42	26	21
ENSGALG00000048082	35	18	25	13
ENSGALG00000053706	505	285	640	576
ENSGALG00000036659	205	155	167	135
ENSGALG00000021399	13	2	12	2
ENSGALG00000006950	282	257	192	139
ENSGALG00000009837	12	3	64	61
ENSGALG00000001647	295	196	139	144
ENSGALG00000031260	154	125	156	39
ENSGALG00000003540	119	101	152	123
ENSGALG00000006087	3	2	8	2
ENSGALG00000015596	2104	1444	1913	1243
ENSGALG00000054086	30	27	40	21
ENSGALG00000013235	1183	419	907	869
ENSGALG00000023142	3	1	0	2
ENSGALG00000016768	300	308	144	118
ENSGALG00000003068	1163	1014	854	778
ENSGALG00000010719	38	4	104	153
ENSGALG00000048178	4319	3297	1806	843
ENSGALG00000005031	3	3	1	0
ENSGALG00000001852	616	498	548	440
ENSGALG00000003601	5149	3067	3629	1841
ENSGALG00000003086	1601	1028	1250	906
ENSGALG00000044313	700	666	381	443
ENSGALG00000041911	780	541	463	353
ENSGALG00000008956	430	248	304	171
ENSGALG00000015458	5	3	6	2
ENSGALG00000010157	227	118	279	190
ENSGALG00000006934	29	11	18	25
ENSGALG00000003909	1178	831	1161	746
ENSGALG00000009070	2286	1550	2700	1609
ENSGALG00000005634	2	0	1	3
ENSGALG00000002046	15	11	118	94
ENSGALG00000050065	99	56	83	102
ENSGALG00000012953	348	181	322	274
ENSGALG00000008023	1135	701	790	926
ENSGALG00000015402	395	311	321	287
ENSGALG00000005759	2	2	0	1
ENSGALG00000032730	1639	1169	1549	892
ENSGALG00000049871	91	43	107	1
ENSGALG00000014810	1146	366	959	1016
ENSGALG00000004257	45	20	363	338
ENSGALG00000027126	3610	1875	2716	2027
ENSGALG00000042210	349	193	394	266
ENSGALG00000002707	52	40	33	44
ENSGALG00000007839	9	6	0	1
ENSGALG00000009382	6	3	1	1
ENSGALG00000012018	203	53	118	102
ENSGALG00000016697	241	212	249	284
ENSGALG00000032231	1457	1027	1476	1319
ENSGALG00000009887	448	250	403	310
ENSGALG00000004928	654	459	361	337
ENSGALG00000011655	260	115	224	161
ENSGALG00000012628	88	56	121	86
ENSGALG00000026547	390	352	694	421
ENSGALG00000001837	747	690	564	297
ENSGALG00000034085	841	508	467	953
ENSGALG00000026572	38	28	17	1
ENSGALG00000006292	258	146	233	236
ENSGALG00000007456	396	329	326	453
ENSGALG00000004216	13	2	15	15
ENSGALG00000014297	1644	1424	1127	1273
ENSGALG00000002786	2003	1243	1586	1218
ENSGALG00000016988	1337	597	1204	1380
ENSGALG00000033834	38	10	141	131
ENSGALG00000051488	285	240	203	161
ENSGALG00000004781	130	79	46	43
ENSGALG00000032588	9795	7629	14181	6676
ENSGALG00000028749	106881	76108	101150	68653
ENSGALG00000039335	736	422	787	614
ENSGALG00000006489	726	449	921	639
ENSGALG00000042214	2736	2067	2828	2092
ENSGALG00000003111	731	345	577	344
ENSGALG00000013207	179	244	45	25
ENSGALG00000016502	56	14	48	13
ENSGALG00000015395	3	5	14	26
ENSGALG00000043085	1046	794	848	713
ENSGALG00000048365	1027	660	1017	468
ENSGALG00000029532	2	2	0	0
ENSGALG00000009884	8	1	7	0
ENSGALG00000037256	100	44	113	63
ENSGALG00000039320	3	2	0	1
ENSGALG00000054416	83	73	50	14
ENSGALG00000053068	225	113	171	105
ENSGALG00000001950	1038	854	837	688
ENSGALG00000001383	9	7	6	2
ENSGALG00000049642	21	16	19	10
ENSGALG00000015128	1	2	3	0
ENSGALG00000048470	3	2	8	0
ENSGALG00000011814	1097	1135	697	616
ENSGALG00000012792	4089	4557	3069	2265
ENSGALG00000008881	106	91	111	15
ENSGALG00000004525	45	80	13	7
ENSGALG00000006520	5	0	2	2
ENSGALG00000034229	118	72	140	94
ENSGALG00000002124	205	131	135	77
ENSGALG00000029480	183	143	246	237
ENSGALG00000054561	246	117	145	176
ENSGALG00000033573	251	186	266	204
ENSGALG00000030545	3	0	2	0
ENSGALG00000011392	539	237	325	230
ENSGALG00000004848	11744	7697	16159	13767
ENSGALG00000004205	2751	1716	1481	1623
ENSGALG00000043400	119	75	120	83
ENSGALG00000012947	125	103	124	97
ENSGALG00000051739	22	8	11	3
ENSGALG00000010595	1097	533	790	781
ENSGALG00000002774	7088	3744	7524	6034
ENSGALG00000005004	386	218	334	238
ENSGALG00000002906	2844	1778	2193	1372
ENSGALG00000007607	1	5	8	1
ENSGALG00000008139	7	3	3	5
ENSGALG00000013809	2009	1223	1561	1308
ENSGALG00000052665	19	23	3	0
ENSGALG00000029996	1520	483	1292	707
ENSGALG00000027973	567	9	1330	19
ENSGALG00000042215	514	321	375	335
ENSGALG00000054746	4	6	0	3
ENSGALG00000002830	297	226	184	162
ENSGALG00000010413	8	11	4	12
ENSGALG00000011803	4823	2151	5696	2123
ENSGALG00000038109	666	588	750	598
ENSGALG00000015122	45	26	28	21
ENSGALG00000033405	3	6	4	1
ENSGALG00000007833	98	73	148	111
ENSGALG00000011813	17	10	7	5
ENSGALG00000006838	15	7	5	6
ENSGALG00000031427	19	17	7	1
ENSGALG00000008477	1342	871	1095	1062
ENSGALG00000052648	775	518	368	325
ENSGALG00000001668	763	522	692	493
ENSGALG00000002888	80	36	53	36
ENSGALG00000021636	1939	1176	2231	1746
ENSGALG00000007786	75	36	34	13
ENSGALG00000002958	0	0	8	8
ENSGALG00000048022	272	161	259	214
ENSGALG00000047573	12	12	7	5
ENSGALG00000010154	391	233	397	406
ENSGALG00000004505	104	58	117	48
ENSGALG00000010785	535	516	398	285
ENSGALG00000011800	390	219	196	232
ENSGALG00000021362	3400	2238	3741	3687
ENSGALG00000013848	221	124	339	269
ENSGALG00000004017	271	183	233	225
ENSGALG00000003475	1467	1065	1609	1219
ENSGALG00000041616	784	726	634	627
ENSGALG00000003362	3383	2077	5899	5564
ENSGALG00000014395	2490	1536	2114	1397
ENSGALG00000011394	876	123	1085	502
ENSGALG00000023359	50	30	43	76
ENSGALG00000044620	800	543	480	465
ENSGALG00000011659	372	264	421	298
ENSGALG00000001793	5	1	3	1
ENSGALG00000004197	453	291	420	272
ENSGALG00000008091	94	63	92	75
ENSGALG00000051355	0	4	2	1
ENSGALG00000016042	212	78	293	245
ENSGALG00000054424	2	2	7	1
ENSGALG00000040882	2184	1723	1869	1766
ENSGALG00000046681	188	144	145	130
ENSGALG00000026299	32	20	59	13
ENSGALG00000008980	44	13	8	2
ENSGALG00000046046	26	5	2	3
ENSGALG00000004200	1346	1038	1023	835
ENSGALG00000030008	5128	4158	4411	2755
ENSGALG00000041008	817	413	496	319
ENSGALG00000044643	1	0	2	3
ENSGALG00000049474	4	0	1	2
ENSGALG00000004801	1417	1060	902	756
ENSGALG00000003267	11008	7100	10658	8843
ENSGALG00000050178	610	262	632	508
ENSGALG00000012575	205	121	234	185
ENSGALG00000006704	2262	1646	1612	1940
ENSGALG00000007979	28	10	80	55
ENSGALG00000039583	752	327	574	494
ENSGALG00000015179	56	22	61	48
ENSGALG00000011176	83	38	144	142
ENSGALG00000048612	5138	4011	5136	3765
ENSGALG00000002980	15	1	31	21
ENSGALG00000006766	691	443	441	357
ENSGALG00000002820	589	337	518	424
ENSGALG00000002708	7	3	2	0
ENSGALG00000012692	239	156	335	280
ENSGALG00000038904	3979	2764	3327	2236
ENSGALG00000050425	511	388	380	365
ENSGALG00000023760	30	8	99	87
ENSGALG00000011798	12821	4660	10721	16559
ENSGALG00000000059	37	28	53	39
ENSGALG00000036598	7	3	36	10
ENSGALG00000014234	200	60	202	174
ENSGALG00000037258	269	153	273	240
ENSGALG00000003075	45	55	8	10
ENSGALG00000014391	69	48	38	49
ENSGALG00000011285	595	413	552	404
ENSGALG00000007794	3	4	6	2
ENSGALG00000006205	1019	681	924	501
ENSGALG00000014569	737	901	414	663
ENSGALG00000053380	101	15	267	2
ENSGALG00000037136	3607	2550	2043	1429
ENSGALG00000026940	4122	3091	3505	4066
ENSGALG00000028697	0	2	0	2
ENSGALG00000013609	302	226	263	141
ENSGALG00000011619	258	106	265	193
ENSGALG00000048067	371	187	447	527
ENSGALG00000003955	2766	2934	660	726
ENSGALG00000047009	558	292	404	296
ENSGALG00000052072	54	44	32	23
ENSGALG00000015119	1628	722	1291	951
ENSGALG00000008487	429	274	273	272
ENSGALG00000001439	479	290	497	464
ENSGALG00000016387	430	272	436	343
ENSGALG00000042400	1179	800	914	571
ENSGALG00000033828	176	77	171	126
ENSGALG00000024466	0	0	60	16
ENSGALG00000036743	5241	2940	4237	3051
ENSGALG00000006728	64	36	19	13
ENSGALG00000010943	30	17	27	33
ENSGALG00000010313	372	292	284	337
ENSGALG00000029537	289	219	342	193
ENSGALG00000032549	119	106	101	88
ENSGALG00000035996	1711	1242	2365	2146
ENSGALG00000014321	477	308	584	441
ENSGALG00000004237	5617	3432	4026	2233
ENSGALG00000006868	63	159	65	57
ENSGALG00000016535	3841	2293	4595	3283
ENSGALG00000036821	562	342	381	308
ENSGALG00000052460	423	244	442	339
ENSGALG00000013160	1460	849	1729	1085
ENSGALG00000002797	8338	5437	12412	9451
ENSGALG00000001465	3383	3595	3890	3322
ENSGALG00000003933	3884	1627	5633	4658
ENSGALG00000010284	676	456	621	598
ENSGALG00000049023	65	48	43	21
ENSGALG00000036666	360	188	318	164
ENSGALG00000006899	1806	1251	1939	1964
ENSGALG00000009743	509	214	479	332
ENSGALG00000033365	682	271	1367	93
ENSGALG00000052164	31	16	10	4
ENSGALG00000011908	8511	5738	10611	7001
ENSGALG00000011170	14	7	14	49
ENSGALG00000008714	547	409	280	308
ENSGALG00000046931	11	16	10	7
ENSGALG00000009864	383	181	201	76
ENSGALG00000008963	609	269	822	446
ENSGALG00000041028	10	7	3	3
ENSGALG00000011132	1304	1016	1100	790
ENSGALG00000033232	2970	2280	3310	2594
ENSGALG00000031381	1204	924	1473	930
ENSGALG00000001110	281	236	255	203
ENSGALG00000054415	11	5	14	6
ENSGALG00000005856	2396	1815	1960	1608
ENSGALG00000031642	7659	8989	5091	3110
ENSGALG00000040896	4212	2543	3760	2275
ENSGALG00000015762	156	93	147	158
ENSGALG00000042254	1378	1039	1442	832
ENSGALG00000050763	2856	1766	1670	1028
ENSGALG00000006542	1117	876	769	526
ENSGALG00000001664	1098	1019	1202	590
ENSGALG00000014386	356	161	385	256
ENSGALG00000016986	22101	13123	25264	24972
ENSGALG00000015112	92	40	44	42
ENSGALG00000001737	1506	906	1522	1394
ENSGALG00000036686	2747	1915	2169	1939
ENSGALG00000031604	960	1258	447	350
ENSGALG00000003498	490	268	367	302
