	chicken_a_control_1	chicken_a_control_2	chicken_a_pic_4h	chicken_d_pic_4h
ENSGALG00000034171	390	302	145	70
ENSGALG00000038129	500	378	297	167
ENSGALG00000039558	1684	1097	1116	851
ENSGALG00000009482	3	3	18	4
ENSGALG00000038926	1522	881	888	816
ENSGALG00000041924	1202	900	657	467
ENSGALG00000001663	419	286	289	194
ENSGALG00000035701	515	215	63	39
ENSGALG00000009107	6	0	2	0
ENSGALG00000000723	2480	1355	2955	2344
ENSGALG00000011642	5276	4005	8229	5997
ENSGALG00000007675	243	146	229	176
ENSGALG00000054307	50	25	42	23
ENSGALG00000001433	306	202	149	117
ENSGALG00000004111	551	304	2649	2036
ENSGALG00000006394	5	0	11	4
ENSGALG00000036787	1337	787	505	252
ENSGALG00000010337	9	5	52	29
ENSGALG00000007665	244	252	169	182
ENSGALG00000005973	287	142	114	106
ENSGALG00000050288	330	205	370	295
ENSGALG00000006456	16	2	3	2
ENSGALG00000001111	0	3	8	2
ENSGALG00000007157	954	1158	953	1362
ENSGALG00000004150	1408	1078	505	156
ENSGALG00000043041	6	7	23	13
ENSGALG00000043082	2337	1623	1893	1428
ENSGALG00000010677	487	337	423	276
ENSGALG00000004071	2	0	6	4
ENSGALG00000002090	627	474	337	177
ENSGALG00000005852	0	0	2	2
ENSGALG00000053878	30	13	6	9
ENSGALG00000016897	334	192	182	142
ENSGALG00000002486	648	356	358	279
ENSGALG00000014737	1296	854	774	734
ENSGALG00000014750	349	173	403	327
ENSGALG00000011281	6	1	10	0
ENSGALG00000003304	1231	1316	525	628
ENSGALG00000011360	5	3	0	8
ENSGALG00000005448	2	2	0	0
ENSGALG00000046724	62	51	38	63
ENSGALG00000029223	1427	1013	963	733
ENSGALG00000019355	1271	865	1178	875
ENSGALG00000002527	602	475	748	693
ENSGALG00000051159	1081	770	814	721
ENSGALG00000049270	395	186	253	212
ENSGALG00000040444	22	12	433	446
ENSGALG00000000104	97	30	30	42
ENSGALG00000006855	43	25	143	67
ENSGALG00000003720	1108	922	780	689
ENSGALG00000003799	1490	1116	945	822
ENSGALG00000004440	1979	1423	775	609
ENSGALG00000043373	128	42	14	1
ENSGALG00000004355	726	853	523	526
ENSGALG00000028155	36	7	56	32
ENSGALG00000051505	21	24	18	56
ENSGALG00000042482	1534	1220	567	437
ENSGALG00000014956	329	120	811	628
ENSGALG00000013999	13	20	6	6
ENSGALG00000038834	10	4	1	2
ENSGALG00000034050	3194	1944	2340	1589
ENSGALG00000006877	133	59	57	74
ENSGALG00000035869	577	349	143	109
ENSGALG00000041422	2299	823	1099	1043
ENSGALG00000011404	2378	1231	571	291
ENSGALG00000012457	94	174	71	96
ENSGALG00000003891	55	30	203	176
ENSGALG00000011343	1766	1506	1156	952
ENSGALG00000045920	3	5	4	1
ENSGALG00000019716	16	4	0	0
ENSGALG00000044662	33	20	51	20
ENSGALG00000015537	1581	876	1047	819
ENSGALG00000000336	449	328	306	241
ENSGALG00000054909	8	0	2	5
ENSGALG00000002759	413	294	172	119
ENSGALG00000041153	367	342	490	174
ENSGALG00000044251	8	4	4	1
ENSGALG00000010942	141	113	112	121
ENSGALG00000052026	465	49	574	34
ENSGALG00000039315	2002	1378	1518	1107
ENSGALG00000006198	1000	545	693	181
ENSGALG00000013272	1	0	8	14
ENSGALG00000010296	675	499	530	319
ENSGALG00000031387	9006	5383	9719	7570
ENSGALG00000015368	670	306	233	179
ENSGALG00000020939	489	366	420	330
ENSGALG00000037253	19	32	27	28
ENSGALG00000005721	6	2	2	3
ENSGALG00000003160	105	51	45	38
ENSGALG00000011745	1808	1309	1301	892
ENSGALG00000014858	0	1	21	3
ENSGALG00000003507	684	377	916	636
ENSGALG00000042553	324	324	138	112
ENSGALG00000039102	134	63	62	45
ENSGALG00000016992	796	912	952	952
ENSGALG00000054754	18	7	43	25
ENSGALG00000013247	4	9	8	3
ENSGALG00000042796	1974	1408	2076	1495
ENSGALG00000015461	396	187	899	672
ENSGALG00000008808	501	378	387	306
ENSGALG00000019019	1	3	6	4
ENSGALG00000039346	12	3	14	13
ENSGALG00000012103	70	12	32	15
ENSGALG00000008810	28	16	29	73
ENSGALG00000016633	622	614	256	198
ENSGALG00000010995	82	30	121	71
ENSGALG00000045729	36	37	53	101
ENSGALG00000003816	3	1	6	4
ENSGALG00000007346	203	104	389	246
ENSGALG00000048700	294	172	121	93
ENSGALG00000006117	867	633	572	364
ENSGALG00000028975	2	1	16	4
ENSGALG00000015667	373	304	321	307
ENSGALG00000040424	2	8	11	3
ENSGALG00000029190	17754	14535	11921	14929
ENSGALG00000007075	3290	1169	2744	1394
ENSGALG00000010303	52	28	32	9
ENSGALG00000003433	396	185	403	900
ENSGALG00000034395	321	149	356	308
ENSGALG00000010127	1690	589	1031	789
ENSGALG00000000722	6	6	9	7
ENSGALG00000004702	126	70	27	20
ENSGALG00000041013	3013	1654	2590	1213
ENSGALG00000015878	103	94	67	94
ENSGALG00000002832	1221	992	7202	5096
ENSGALG00000016806	960	532	663	726
ENSGALG00000016993	1317	718	688	607
ENSGALG00000008073	1210	852	489	339
ENSGALG00000030941	179	122	201	185
ENSGALG00000004160	3281	1783	1657	1432
ENSGALG00000005257	264	92	1384	486
ENSGALG00000005265	28	27	12	12
ENSGALG00000008569	1471	899	1632	1163
ENSGALG00000039880	1806	1024	1534	1281
ENSGALG00000049665	54	28	42	31
ENSGALG00000005277	407	200	221	230
ENSGALG00000004176	547	412	275	156
ENSGALG00000048099	9	10	11	12
ENSGALG00000038209	71	73	20	46
ENSGALG00000015450	2908	1487	1796	1723
ENSGALG00000006110	40	13	32	5
ENSGALG00000021271	6	6	4	5
ENSGALG00000019987	341	362	222	222
ENSGALG00000037595	1707	1258	1299	1058
ENSGALG00000010793	404	296	149	77
ENSGALG00000007731	139	62	74	39
ENSGALG00000005243	999	690	668	595
ENSGALG00000035063	2	2	1	2
ENSGALG00000046966	3	2	2	9
ENSGALG00000004958	6462	5816	2645	1774
ENSGALG00000015185	1080	773	670	472
ENSGALG00000009990	118	47	72	62
ENSGALG00000003473	7	0	0	4
ENSGALG00000017314	75	55	44	36
ENSGALG00000052503	6	3	1	0
ENSGALG00000014435	811	492	465	324
ENSGALG00000035576	1018	836	637	512
ENSGALG00000007220	870692	556382	370230	227098
ENSGALG00000007882	561	418	449	345
ENSGALG00000054991	4185	2424	2076	1363
ENSGALG00000030994	1168	751	617	422
ENSGALG00000040926	1339	605	2635	2770
ENSGALG00000030305	183	128	195	169
ENSGALG00000002929	4019	2573	2581	2823
ENSGALG00000002837	8037	7298	9367	5877
ENSGALG00000000505	3	0	2	0
ENSGALG00000010547	1248	569	680	678
ENSGALG00000042275	24	14	3	0
ENSGALG00000035824	1785	1194	674	470
ENSGALG00000017049	656	304	344	238
ENSGALG00000053424	23	43	35	33
ENSGALG00000008220	4225	3271	2747	1976
ENSGALG00000010983	0	0	13	2
ENSGALG00000015332	14	3	1	0
ENSGALG00000015546	811	532	271	326
ENSGALG00000006819	3	1	3	2
ENSGALG00000035978	369	113	195	185
ENSGALG00000037286	107	146	133	116
ENSGALG00000009031	3142	1501	566	246
ENSGALG00000048263	941	647	731	895
ENSGALG00000007564	105	65	49	23
ENSGALG00000005140	9	3	114	202
ENSGALG00000032308	108	43	49	25
ENSGALG00000000994	2	2	0	4
ENSGALG00000035814	161	168	121	143
ENSGALG00000015382	4	1	6	3
ENSGALG00000044709	119	28	114	7
ENSGALG00000043607	368	248	196	165
ENSGALG00000005609	509	388	3993	3000
ENSGALG00000053278	1472	1066	1205	196
ENSGALG00000015576	1023	580	384	464
ENSGALG00000043074	908	754	590	598
ENSGALG00000005517	43	36	261	59
ENSGALG00000053846	6	0	2	0
ENSGALG00000035028	397	134	366	240
ENSGALG00000035350	381	260	131	54
ENSGALG00000020895	395	86	455	118
ENSGALG00000033593	129	43	295	123
ENSGALG00000049622	813	553	994	928
ENSGALG00000032595	1072	763	548	389
ENSGALG00000038582	958	630	261	221
ENSGALG00000041034	2791	1946	1535	1108
ENSGALG00000051983	253	146	113	131
ENSGALG00000048818	22	8	34	7
ENSGALG00000000998	701	557	480	355
ENSGALG00000014804	2	3	1	0
ENSGALG00000034918	81	27	20	16
ENSGALG00000011861	1	3	1	3
ENSGALG00000030005	1064	969	1551	593
ENSGALG00000012809	1018	368	629	462
ENSGALG00000010364	221	110	118	52
ENSGALG00000041080	2360	1329	4665	3759
ENSGALG00000028720	1	0	16	5
ENSGALG00000003977	4892	3878	4656	2581
ENSGALG00000012452	348	292	241	266
ENSGALG00000045584	3893	2539	2111	1008
ENSGALG00000033446	2588	1726	1095	639
ENSGALG00000026902	4	5	6	5
ENSGALG00000004467	1511	1146	663	441
ENSGALG00000030890	410	246	174	111
ENSGALG00000033179	688	433	559	480
ENSGALG00000013632	785	259	318	88
ENSGALG00000003914	2	1	0	3
ENSGALG00000027905	349	220	1293	1241
ENSGALG00000025881	312	106	2608	2416
ENSGALG00000041802	52	24	16	13
ENSGALG00000012784	841	462	422	226
ENSGALG00000000433	230	240	110	97
ENSGALG00000027534	218	311	162	70
ENSGALG00000054686	10053	5563	3597	1881
ENSGALG00000053033	52	36	94	31
ENSGALG00000029834	2410	1259	763	427
ENSGALG00000003108	1657	1336	1154	880
ENSGALG00000046867	749	589	583	400
ENSGALG00000026944	5121	3065	4308	2067
ENSGALG00000012488	637	388	368	230
ENSGALG00000010349	396	292	254	197
ENSGALG00000054344	0	0	2	4
ENSGALG00000014263	293	217	146	132
ENSGALG00000015385	30	26	26	24
ENSGALG00000014721	363	168	411	543
ENSGALG00000033092	1300	1026	723	564
ENSGALG00000034777	3111	2248	2773	2275
ENSGALG00000035282	120	61	12	21
ENSGALG00000011476	746	1085	499	418
ENSGALG00000029610	458	301	339	295
ENSGALG00000050072	5	2	2	2
ENSGALG00000026553	4	2	0	1
ENSGALG00000031112	62	37	53	55
ENSGALG00000004350	252	86	119	137
ENSGALG00000006646	4555	2493	5770	6329
ENSGALG00000003483	1988	1237	1322	1060
ENSGALG00000000352	978	687	702	518
ENSGALG00000027897	38	22	34	18
ENSGALG00000012003	349	240	207	168
ENSGALG00000000672	337	259	156	127
ENSGALG00000038223	9	6	3	1
ENSGALG00000001051	2351	2586	908	1092
ENSGALG00000011856	107	65	92	84
ENSGALG00000006602	74	47	16	4
ENSGALG00000049579	1392	606	759	696
ENSGALG00000008382	1151	357	252	200
ENSGALG00000003374	7	0	9	1
ENSGALG00000003245	341	255	128	65
ENSGALG00000030866	107	76	42	33
ENSGALG00000054655	62	36	5	5
ENSGALG00000007378	204	157	89	79
ENSGALG00000035973	156	123	99	99
ENSGALG00000003574	1300	637	367	297
ENSGALG00000004259	1989	1250	1103	680
ENSGALG00000048019	46	34	49	39
ENSGALG00000038110	446	341	269	181
ENSGALG00000008427	4	4	1	0
ENSGALG00000054620	12	3	11	3
ENSGALG00000032400	203	125	109	68
ENSGALG00000032690	460	371	319	360
ENSGALG00000038506	25	11	17	3
ENSGALG00000048098	212	209	53	80
ENSGALG00000004820	53	9	3	2
ENSGALG00000010950	122	26	225	179
ENSGALG00000043831	4	5	9	4
ENSGALG00000015386	70	38	17	12
ENSGALG00000002666	208	126	126	127
ENSGALG00000001067	2239	1741	1280	1159
ENSGALG00000021443	221	198	219	135
ENSGALG00000054397	12	9	8	6
ENSGALG00000038162	19	3	19	16
ENSGALG00000012045	1	0	3	2
ENSGALG00000008740	153	48	82	91
ENSGALG00000010116	2	0	86	90
ENSGALG00000012814	460	413	215	161
ENSGALG00000034803	209	131	84	100
ENSGALG00000027872	1227	1090	248	58
ENSGALG00000012816	176	113	9	23
ENSGALG00000000525	2322	1794	1154	1137
ENSGALG00000010051	522	330	218	206
ENSGALG00000014776	0	0	5	7
ENSGALG00000028250	7	0	13	9
ENSGALG00000053742	140	55	192	54
ENSGALG00000000977	513	369	420	314
ENSGALG00000000251	919	476	919	684
ENSGALG00000008150	62	34	34	56
ENSGALG00000049544	12	8	15	6
ENSGALG00000005346	13	19	9	2
ENSGALG00000007792	398	252	353	203
ENSGALG00000004850	196	92	22	17
ENSGALG00000030701	164	92	169	178
ENSGALG00000039200	107	39	86	71
ENSGALG00000016265	3	1	3	2
ENSGALG00000030533	2190	1755	1876	1677
ENSGALG00000007926	1875	1396	1119	619
ENSGALG00000040055	556	435	379	323
ENSGALG00000001275	1003	739	519	573
ENSGALG00000003939	6832	3283	2906	2864
ENSGALG00000016721	1122	534	944	463
ENSGALG00000011592	1571	968	790	547
ENSGALG00000002112	18718	15283	7558	4577
ENSGALG00000054834	14	2	7	11
ENSGALG00000038041	452	379	387	346
ENSGALG00000008321	919	828	1252	940
ENSGALG00000054430	357	196	174	143
ENSGALG00000011894	3	4	2	2
ENSGALG00000033447	1169	892	539	446
ENSGALG00000009859	49	48	95	61
ENSGALG00000042005	780	563	532	510
ENSGALG00000007476	1418	867	762	444
ENSGALG00000005656	933	338	1500	1552
ENSGALG00000039624	1745	1354	1346	976
ENSGALG00000041054	5	4	1	9
ENSGALG00000014551	1009	545	544	588
ENSGALG00000029523	2256	1415	1384	1492
ENSGALG00000002655	13970	10367	11337	12472
ENSGALG00000046504	38	15	0	19
ENSGALG00000028448	43	14	223	105
ENSGALG00000011286	1178	586	1005	619
ENSGALG00000023437	5	4	12	4
ENSGALG00000047414	9	11	13	10
ENSGALG00000005622	3494	1718	5784	4177
ENSGALG00000028222	2	4	0	0
ENSGALG00000005340	115	56	55	39
ENSGALG00000031723	363	225	219	131
ENSGALG00000015844	1053	681	706	737
ENSGALG00000026809	1914	1511	1019	633
ENSGALG00000040367	127	30	269	83
ENSGALG00000003913	97	29	44	50
ENSGALG00000052867	6	3	7	8
ENSGALG00000016833	377	262	87	18
ENSGALG00000016228	18	9	32	33
ENSGALG00000003580	20	10	1	2
ENSGALG00000000820	3	1	2	0
ENSGALG00000000529	2454	2235	2207	1714
ENSGALG00000004480	693	281	1387	937
ENSGALG00000007141	134	52	309	128
ENSGALG00000037723	766	362	894	884
ENSGALG00000004521	2049	1921	1092	325
ENSGALG00000040561	844	244	1202	578
ENSGALG00000030303	691	824	495	382
ENSGALG00000014443	687	514	857	508
ENSGALG00000004297	9	3	10	3
ENSGALG00000028803	849	835	683	460
ENSGALG00000007403	960	664	574	368
ENSGALG00000010048	92	66	52	53
ENSGALG00000008443	16358	12142	7716	3708
ENSGALG00000013851	766	518	428	384
ENSGALG00000050441	1816	748	8186	5957
ENSGALG00000007685	928	538	598	492
ENSGALG00000014510	1868	1308	1139	1261
ENSGALG00000006363	608	333	311	264
ENSGALG00000007961	204	129	129	97
ENSGALG00000053468	93	102	24	29
ENSGALG00000039708	451	172	848	552
ENSGALG00000005070	2909	1534	1043	790
ENSGALG00000013402	268	181	96	22
ENSGALG00000040833	177	40	175	68
ENSGALG00000037776	311	277	188	189
ENSGALG00000005886	292	158	50	99
ENSGALG00000010399	2793	1286	1324	947
ENSGALG00000010435	1072	572	624	126
ENSGALG00000049067	0	3	2	9
ENSGALG00000038748	13085	16455	8058	10774
ENSGALG00000023781	4454	4291	2864	1926
ENSGALG00000012827	1552	877	2907	2457
ENSGALG00000009328	6479	4905	3834	2918
ENSGALG00000017009	2378	1497	1128	910
ENSGALG00000039311	201	281	154	171
ENSGALG00000039088	638	362	444	249
ENSGALG00000020538	961	668	164	84
ENSGALG00000034899	25	13	35	8
ENSGALG00000036728	15	0	12	7
ENSGALG00000000737	171	183	163	234
ENSGALG00000005407	533	319	266	374
ENSGALG00000053196	199	135	184	140
ENSGALG00000047699	47	0	21	0
ENSGALG00000004436	1180	642	301	55
ENSGALG00000001419	4729	6079	3099	3732
ENSGALG00000008794	143	105	318	289
ENSGALG00000003301	76	56	80	51
ENSGALG00000007638	515	332	114	74
ENSGALG00000052088	33	17	31	35
ENSGALG00000032815	2415	1736	1433	1076
ENSGALG00000023472	1	0	27	16
ENSGALG00000027090	56	16	55	18
ENSGALG00000013639	1183	971	971	610
ENSGALG00000047118	7	0	2	0
ENSGALG00000028135	45	32	36	27
ENSGALG00000011322	3	0	2	1
ENSGALG00000009415	3	6	15	11
ENSGALG00000010401	670	437	456	343
ENSGALG00000040267	643	451	227	227
ENSGALG00000049073	16	41	16	17
ENSGALG00000028568	778	310	142	125
ENSGALG00000051235	47	16	16	17
ENSGALG00000005757	3287	2129	17268	15712
ENSGALG00000035337	547	407	428	398
ENSGALG00000050627	325	229	56	79
ENSGALG00000006925	273	164	78	119
ENSGALG00000049210	34	49	40	18
ENSGALG00000048152	1434	1035	1864	1161
ENSGALG00000003430	324	160	277	322
ENSGALG00000011469	9	8	6	2
ENSGALG00000026687	17	12	31	34
ENSGALG00000013649	2158	993	1840	1770
ENSGALG00000011524	3	2	26	26
ENSGALG00000051148	53	46	15	5
ENSGALG00000009601	0	4	3	0
ENSGALG00000029947	87	77	66	32
ENSGALG00000003298	454	334	425	324
ENSGALG00000001503	633	369	320	290
ENSGALG00000013565	3467	2990	1856	1624
ENSGALG00000007040	1813	1058	1227	828
ENSGALG00000050278	13	1	4	1
ENSGALG00000012735	0	1	22	8
ENSGALG00000054304	2	5	4	2
ENSGALG00000043372	1637	1558	4314	2916
ENSGALG00000020905	9	6	6	3
ENSGALG00000005535	1979	1370	1459	1053
ENSGALG00000020742	1080	781	324	247
ENSGALG00000053052	133	67	309	138
ENSGALG00000052887	65	15	8	4
ENSGALG00000047462	61	17	62	72
ENSGALG00000030907	18	3	2451	920
ENSGALG00000041037	1605	1044	937	594
ENSGALG00000017120	813	191	965	604
ENSGALG00000037558	12	9	11	14
ENSGALG00000011475	5892	6080	7032	3576
ENSGALG00000029679	19	5	2	0
ENSGALG00000010406	140	105	18	6
ENSGALG00000047814	1	2	4	7
ENSGALG00000041036	23	7	9	23
ENSGALG00000023632	606	457	489	438
ENSGALG00000014736	334	269	235	177
ENSGALG00000015949	198	126	132	138
ENSGALG00000051589	29	23	30	26
ENSGALG00000006572	47	24	70	41
ENSGALG00000014455	598	369	2117	1434
ENSGALG00000015691	102	11	74	9
ENSGALG00000031589	755	462	502	420
ENSGALG00000008405	3536	2937	2853	2685
ENSGALG00000016997	1728	1077	1547	1261
ENSGALG00000011950	4756	3482	3502	2236
ENSGALG00000054336	2579	1996	1851	1579
ENSGALG00000028336	414	241	341	288
ENSGALG00000004366	2028	1745	1416	1288
ENSGALG00000032419	3293	1675	1224	437
ENSGALG00000040017	544	290	371	367
ENSGALG00000009439	12	2	3	0
ENSGALG00000007698	588	636	867	682
ENSGALG00000047440	10	0	10	0
ENSGALG00000035490	1036	795	719	563
ENSGALG00000048091	1084	858	4848	3649
ENSGALG00000005280	590	301	360	263
ENSGALG00000041854	5	2	7	3
ENSGALG00000009639	3	1	3727	2904
ENSGALG00000012153	14	15	11	16
ENSGALG00000054447	48	10	25	23
ENSGALG00000011483	279	151	112	44
ENSGALG00000050086	45	36	13	14
ENSGALG00000052067	5	9	6	9
ENSGALG00000030270	509	230	693	237
ENSGALG00000032257	766	573	426	267
ENSGALG00000015191	13	33	3	5
ENSGALG00000043582	8996	8002	2897	111
ENSGALG00000016890	389	178	72	94
ENSGALG00000028438	2110	1622	2234	2293
ENSGALG00000011551	563	97	870	360
ENSGALG00000009875	48	47	18	1
ENSGALG00000036949	77	48	28	22
ENSGALG00000034975	66	45	19	3
ENSGALG00000031977	4	4	4	4
ENSGALG00000001348	11	12	17	15
ENSGALG00000038952	161	138	96	43
ENSGALG00000048409	6123	5552	4805	3203
ENSGALG00000011492	319	134	193	200
ENSGALG00000034104	2308	1699	2815	2308
ENSGALG00000008803	16	9	23	23
ENSGALG00000044612	3	1	5	9
ENSGALG00000008778	110	70	62	68
ENSGALG00000038639	193	119	98	118
ENSGALG00000037941	277	214	256	166
ENSGALG00000036736	539	338	674	415
ENSGALG00000015118	539	226	1296	884
ENSGALG00000014457	567	527	507	391
ENSGALG00000005088	280	293	116	173
ENSGALG00000040249	0	8	19	8
ENSGALG00000034504	13	11	10	6
ENSGALG00000024295	190	127	119	43
ENSGALG00000014421	170	62	84	94
ENSGALG00000047103	1240	966	1039	712
ENSGALG00000009399	206	151	159	124
ENSGALG00000026098	161	97	3848	1087
ENSGALG00000012481	22	38	118	23
ENSGALG00000048798	42	7	831	250
ENSGALG00000010164	3499	2768	2807	2515
ENSGALG00000029435	3	0	3	3
ENSGALG00000003696	301	219	199	147
ENSGALG00000007260	1451	688	1909	1592
ENSGALG00000028001	2440	1608	1504	1013
ENSGALG00000017208	34	23	22	26
ENSGALG00000007721	1088	770	650	565
ENSGALG00000012037	4052	4716	30224	24296
ENSGALG00000025950	283	171	200	173
ENSGALG00000049360	1749	1355	2489	1639
ENSGALG00000045092	36	24	52	39
ENSGALG00000008749	434	276	331	279
ENSGALG00000015675	1794	736	1151	627
ENSGALG00000033452	1849	1581	961	908
ENSGALG00000052651	14	6	1	0
ENSGALG00000011918	620	419	197	158
ENSGALG00000000510	716	322	365	324
ENSGALG00000009628	846	445	545	460
ENSGALG00000030862	180	172	157	95
ENSGALG00000002880	852	634	825	634
ENSGALG00000012505	32	15	3	0
ENSGALG00000031631	193	136	130	81
ENSGALG00000013297	453	548	199	267
ENSGALG00000000452	1012	1099	2166	1294
ENSGALG00000048303	1	0	2	6
ENSGALG00000000838	367	159	275	286
ENSGALG00000000811	2659	1984	1621	1361
ENSGALG00000004107	37872	25469	35708	36489
ENSGALG00000016238	1576	1131	993	1003
ENSGALG00000012944	207	93	258	221
ENSGALG00000049976	187	107	57	44
ENSGALG00000052737	542	816	4148	5253
ENSGALG00000050416	9890	9818	8874	5268
ENSGALG00000001006	145	80	141	120
ENSGALG00000039891	5048	1609	2051	2302
ENSGALG00000006976	319	128	174	159
ENSGALG00000042984	441	297	301	247
ENSGALG00000052284	382	232	189	132
ENSGALG00000054252	6	6	11	8
ENSGALG00000008469	597	397	455	313
ENSGALG00000027375	214	135	70	56
ENSGALG00000027682	350	258	357	270
ENSGALG00000014261	4	4	1	0
ENSGALG00000011564	1304	937	926	1005
ENSGALG00000004097	28	13	15	13
ENSGALG00000012530	532	382	182	139
ENSGALG00000016425	414	381	254	167
ENSGALG00000052643	1134	710	10419	11569
ENSGALG00000008944	964	726	1428	1232
ENSGALG00000026661	9	10	29	5
ENSGALG00000005134	1039	608	550	420
ENSGALG00000012490	7	4	2	7
ENSGALG00000033811	259	141	142	95
ENSGALG00000047479	86	59	154	113
ENSGALG00000003547	507	270	160	139
ENSGALG00000012532	867	513	479	341
ENSGALG00000011080	12	2	0	0
ENSGALG00000037553	877	513	582	344
ENSGALG00000039316	5764	4149	3626	3112
ENSGALG00000025842	10017	15113	8373	7713
ENSGALG00000001310	57	31	20	29
ENSGALG00000010663	36	13	42	13
ENSGALG00000004496	13503	10285	10789	4279
ENSGALG00000045052	0	0	4	4
ENSGALG00000005637	3061	2117	1545	1211
ENSGALG00000000396	279	203	224	167
ENSGALG00000047713	8	0	11	0
ENSGALG00000017064	69	34	41	35
ENSGALG00000038624	167	147	212	154
ENSGALG00000003985	496	342	326	268
ENSGALG00000043092	59998	58244	51006	41590
ENSGALG00000053625	12	4	13	6
ENSGALG00000023780	465	400	972	433
ENSGALG00000014640	35	47	27	12
ENSGALG00000030773	97	87	41	39
ENSGALG00000001146	682	565	433	345
ENSGALG00000008180	2200	1586	1310	1088
ENSGALG00000047682	11	31	19	12
ENSGALG00000002818	288	270	598	639
ENSGALG00000033195	507	324	1144	890
ENSGALG00000027305	152	171	166	62
ENSGALG00000005164	74	47	76	60
ENSGALG00000042088	1213	819	623	766
ENSGALG00000019228	76	51	36	63
ENSGALG00000030534	4	7	12	6
ENSGALG00000016215	117	164	70	42
ENSGALG00000051213	16	7	5	4
ENSGALG00000014467	2222	1746	1145	948
ENSGALG00000007169	1087	988	1583	1528
ENSGALG00000042419	2	0	2	2
ENSGALG00000013484	7	0	1	4
ENSGALG00000013311	493	539	507	532
ENSGALG00000031932	167	76	121	99
ENSGALG00000004333	1856	2042	989	1117
ENSGALG00000011290	9598	7403	10013	5842
ENSGALG00000033385	1013	552	702	495
ENSGALG00000054915	804	388	244	314
ENSGALG00000008793	3882	3068	2219	1908
ENSGALG00000001389	102	42	64	76
ENSGALG00000001529	484	382	719	389
ENSGALG00000011365	325	223	249	280
ENSGALG00000038133	200	158	76	45
ENSGALG00000004081	102	70	71	73
ENSGALG00000013776	85	46	91	79
ENSGALG00000010351	936	572	519	309
ENSGALG00000003655	28	22	24	22
ENSGALG00000006395	526	334	441	310
ENSGALG00000033174	251	188	216	179
ENSGALG00000049152	21	18	32	23
ENSGALG00000033513	2890	1974	5846	2561
ENSGALG00000041203	194	96	183	191
ENSGALG00000008519	738	522	592	743
ENSGALG00000013174	322	185	169	115
ENSGALG00000016471	1541	787	2906	2004
ENSGALG00000001531	33	23	42	54
ENSGALG00000041962	229	124	120	93
ENSGALG00000008520	7370	5212	4596	2980
ENSGALG00000015435	301	214	177	113
