pic_names,pic_logfoldchanges_x,pic_pvals_x,pic_pvals_adj_x,pic_pts_x,UNST_pts_x,1to1_bat_dragon_x,pic_logfoldchanges_y,pic_pvals_y,pic_pvals_adj_y,pic_pts_y,UNST_pts_y,1to1_bat_dragon_y
REM2,0.373865992,0.002990943,0.022611495,0.08560688,0.067617395,REM2,0,1,1,0,0,REM2
MYCBP2,0.371832728,1.17E-54,1.47E-52,0.642877485,0.587409175,MYCBP2,-0.297460556,3.34E-05,0.000476403,0.636363636,0.63876652,MYCBP2
STARD3NL,0.370091826,0.003822508,0.027976947,0.107535456,0.091042186,STARD3NL,0.257708281,0.027395141,0.193100157,0.192750288,0.150269212,STARD3NL
STAT5B,0.369685233,0.000103078,0.001089484,0.144102068,0.122492138,STAT5B,0.529842794,0.36781479,1,0.066743383,0.049926579,STAT5B
PAX5,0.367169023,0.000402452,0.003763097,0.096030073,0.074178506,PAX5,-0.083417021,0.984044588,1,0.004027618,0.004405286,PAX5
SETX,0.363543868,4.96E-27,2.93E-25,0.403998405,0.343726277,SETX,0.20606634,0.00216402,0.021179866,0.384349827,0.319138522,SETX
VPS13C,0.356695831,1.95E-28,1.22E-26,0.44477986,0.391823013,VPS13C,-0.286696374,0.007025372,0.059972846,0.477560414,0.494860499,VPS13C
MCL1,0.356387049,3.67E-56,4.76E-54,0.680298456,0.623522395,MCL1,0.790407598,5.41E-21,3.06E-19,0.48273878,0.317180617,MCL1
TP53INP1,0.354275078,0.001620939,0.013119584,0.115167739,0.097006832,TP53INP1,0.929694474,8.81E-17,3.91E-15,0.333716916,0.173274596,TP53INP1
KIAA1109,0.353512734,4.60E-09,9.20E-08,0.217918779,0.185175144,KIAA1109,0.123265468,0.008310169,0.069246448,0.458573072,0.40577582,KIAA1109
TRAF5,0.353078425,1.09E-06,1.61E-05,0.160391866,0.131601779,TRAF5,-0.358637452,0.294305033,1,0.126582278,0.143906021,TRAF5
ZNF827,0.347507864,0.000868669,0.007499098,0.11408555,0.094349854,ZNF827,-0.631937742,0.42147206,1,0.043153049,0.057758199,ZNF827
PSMA3,0.34674716,8.64E-23,4.41E-21,0.388790796,0.350775404,PSMA3,0.063862674,0.251030588,1,0.809551208,0.734703867,PSMA3
NUB1,0.346288174,2.25E-25,1.26E-23,0.425585237,0.372681922,NUB1,0.738253236,8.79E-28,7.33E-26,0.64269275,0.447870778,NUB1
PIK3AP1,0.345243126,0.000830235,0.007208732,0.134874979,0.116473268,PIK3AP1,-0.465929836,0.136336648,0.720734753,0.095512083,0.122858541,PIK3AP1
SNAPC1,0.337818682,0.000291608,0.002829217,0.148943441,0.128999024,SNAPC1,-0.098119915,0.904881124,1,0.20023015,0.199216838,SNAPC1
UHRF2,0.337073952,0.001414558,0.011577614,0.113345105,0.094458302,UHRF2,-0.071318209,0.945637464,1,0.143268124,0.141458639,UHRF2
IPCEF1,0.335748136,7.66E-12,2.04E-10,0.271287805,0.233976792,IPCEF1,1.151304722,4.11E-55,9.19E-53,0.649021864,0.410181106,IPCEF1
TMBIM4,0.334770143,5.68E-73,8.89E-71,0.727060432,0.681542132,TMBIM4,-0.031196702,0.379722121,1,0.617376295,0.565345081,TMBIM4
RBL2,0.325146705,2.86E-16,1.04E-14,0.338782252,0.294490836,RBL2,-0.542004466,0.005327092,0.047192152,0.214039125,0.258932942,RBL2
YTHDC1,0.324212223,2.30E-19,1.00E-17,0.393347383,0.349528251,YTHDC1,0.576199949,3.14E-19,1.64E-17,0.616800921,0.466470876,YTHDC1
NLRC5,0.321723729,1.25E-07,2.11E-06,0.188927493,0.157412428,NLRC5,1.609805107,0.455235969,1,0.018987342,0.004894763,NLRC5
CDK17,0.317568779,8.57E-09,1.66E-07,0.209318221,0.174384557,CDK17,-1.300469995,0.098136716,0.556058687,0.028193326,0.059226628,CDK17
ZNRF2,0.316777676,4.91E-15,1.64E-13,0.326251638,0.283917146,ZNRF2,0.001395825,0.967952563,1,0.056962025,0.05628977,ZNRF2
DRAP1,0.313385069,8.95E-07,1.34E-05,0.230107649,0.207081661,DRAP1,-0.162634715,0.333553215,1,0.319332566,0.326970142,DRAP1
PHIP_LOC107517039,0.312599033,2.57E-15,8.77E-14,0.361166486,0.323500705,PHIP,,,,,,
SMCHD1,0.309495896,1.11E-39,1.03E-37,0.71982685,0.672107147,SMCHD1,1.219489574,7.33E-60,1.99E-57,0.660529344,0.419481155,SMCHD1
PTPN4,0.308300078,2.42E-05,0.000286409,0.16096144,0.136590391,PTPN4,-0.170428991,0.725540009,1,0.039700806,0.032794909,PTPN4
ZNF654,0.30107069,0.001632827,0.013203251,0.1369824,0.119021798,ZNF654,0.084381491,0.116408165,0.635606185,0.196777906,0.163485071,ZNF654
TNFAIP3,0.299629629,2.02E-06,2.88E-05,0.321638093,0.303654701,TNFAIP3,2.046452761,9.55E-115,8.96E-112,0.644418872,0.272638277,TNFAIP3
SMARCA5,0.299444616,2.22E-29,1.45E-27,0.527880617,0.486715107,SMARCA5,0.316359401,4.00E-07,7.36E-06,0.590909091,0.491923642,SMARCA5
STAT3,0.299119711,1.57E-08,2.95E-07,0.258472404,0.229476196,STAT3,0.221879527,0.02090535,0.153115583,0.284234753,0.240332844,STAT3
RAPGEF6,0.298929453,1.31E-14,4.28E-13,0.380873726,0.34524455,RAPGEF6,-0.67846483,4.25E-12,1.33E-10,0.405638665,0.48164464,RAPGEF6
UFM1,0.29661575,1.21E-10,2.86E-09,0.296064248,0.264884503,UFM1,0.197521821,0.001266381,0.013141244,0.787111623,0.675966716,UFM1
CGGBP1,0.291994005,2.31E-28,1.44E-26,0.53744945,0.495119835,CGGBP1,0.276044518,0.930822913,1,0.010932106,0.009300049,CGGBP1
PRPF31,0.290016979,0.006297045,0.043601233,0.147747337,0.133662293,PRPF31,-0.059154078,0.789292644,1,0.436708861,0.41752325,PRPF31
LIMS1,0.286393225,3.09E-05,0.000357983,0.22281711,0.203231754,LIMS1,0.1237012,0.031603671,0.217729579,0.781357883,0.696524719,LIMS1
SLTM,0.285964966,1.02E-13,3.15E-12,0.37842456,0.345841015,SLTM,0.343900114,1.73E-06,2.95E-05,0.443613349,0.348507097,SLTM
RANBP2,0.284973204,2.80E-18,1.16E-16,0.433103605,0.395889817,RANBP2,0.073201403,0.074537139,0.448177829,0.518987342,0.464023495,RANBP2
UBE2D1,0.279531717,0.001357433,0.011181747,0.159708378,0.141958573,UBE2D1,0.118681423,0.095972369,0.546285421,0.15420023,0.121390113,UBE2D1
ZC3H4,0.277109385,0.00611691,0.042503786,0.152702626,0.138379785,ZC3H4,0.249512076,0.012314272,0.097266543,0.268124281,0.221732746,ZC3H4
CNDP2,0.274809122,5.48E-07,8.46E-06,0.25556758,0.233000759,CNDP2,-0.482357144,7.92E-05,0.001053586,0.576524741,0.557023984,CNDP2
ZC3H12D,0.273645163,0.005806674,0.040535597,0.119553454,0.103351047,ZC3H12D,0.763943017,0.881351482,1,0.00575374,0.002936858,ZC3H12D
