	chicken_a_control_1	chicken_a_control_2	chicken_a_pic_4h	chicken_d_pic_4h
ENSGALG00010022165	1238	934	663	571
ENSGALG00010022158	609	574	626	459
ENSGALG00010022157	34	25	37	23
ENSGALG00010022149	644	569	455	525
ENSGALG00010022148	5150	3345	3422	1373
ENSGALG00010023220	1433	408	1939	1106
ENSGALG00010022142	544	347	261	274
ENSGALG00010023921	21	22	26	20
ENSGALG00010022137	238	90	84	69
ENSGALG00010022134	103	45	2450	2343
ENSGALG00010022548	845	562	529	334
ENSGALG00010022129	575	344	1982	1118
ENSGALG00010022125	788	645	1261	626
ENSGALG00010022122	1360	1103	863	510
ENSGALG00010025943	600	9	836	1
ENSGALG00010022116	470	561	283	194
ENSGALG00010022115	1329	1079	1242	860
ENSGALG00010022111	20	18	19	3
ENSGALG00010022108	2480	2793	2447	2839
ENSGALG00010022104	491	286	196	157
ENSGALG00010022100	5181	4375	2857	2213
ENSGALG00010022098	23	10	16	16
ENSGALG00010030105	91	53	164	124
ENSGALG00010022093	7882	6801	4478	3763
ENSGALG00010022085	4738	3308	3007	2477
ENSGALG00010022084	23	11	15	11
ENSGALG00010023242	2	0	6	1
ENSGALG00010022077	1	0	5	4
ENSGALG00010024731	1125	299	67	49
ENSGALG00010022073	99	67	90	73
ENSGALG00010022067	32	15	14	6
ENSGALG00010022657	317	196	220	161
ENSGALG00010022066	1031	545	486	285
ENSGALG00010022065	307	372	195	189
ENSGALG00010022059	4	4	25	13
ENSGALG00010022055	565	302	136	59
ENSGALG00010022054	18	13	6	16
ENSGALG00010022052	627	468	814	478
ENSGALG00010022051	944	612	887	344
ENSGALG00010022050	727	202	587	419
ENSGALG00010022049	2512	401	575	48
ENSGALG00010022046	1405	975	1153	861
ENSGALG00010022044	1163	755	452	317
ENSGALG00010022042	1124	1210	819	641
ENSGALG00010022034	4682	2612	2698	1835
ENSGALG00010029392	8	2	5	2
ENSGALG00010022033	761	408	231	105
ENSGALG00010022032	636	495	450	358
ENSGALG00010022030	232	247	140	133
ENSGALG00010023438	1	1	19	12
ENSGALG00010022029	26	4	25	94
ENSGALG00010022027	955	661	712	724
ENSGALG00010022024	692	399	1057	511
ENSGALG00010022021	1136	615	1764	1069
ENSGALG00010022019	2280	403	598	86
ENSGALG00010022005	1281	882	17034	12594
ENSGALG00010022002	72	19	68	36
ENSGALG00010021999	7	0	19	10
ENSGALG00010021995	574	522	526	363
ENSGALG00010028876	1130	553	2340	1590
ENSGALG00010021994	0	0	4	8
ENSGALG00010021989	475	321	270	217
ENSGALG00010024195	2261	1589	1505	1013
ENSGALG00010021983	56	54	65	49
ENSGALG00010021980	210	69	61	56
ENSGALG00010021972	766	598	1649	1475
ENSGALG00010021970	799	554	473	349
ENSGALG00010025960	69	34	269	204
ENSGALG00010021965	723	433	490	423
ENSGALG00010021958	919	674	85	37
ENSGALG00010021951	825	648	501	426
ENSGALG00010021949	17	9	22	13
ENSGALG00010021947	1189	865	963	675
ENSGALG00010024263	645	224	441	414
ENSGALG00010021945	543	547	180	56
ENSGALG00010021939	56	54	47	29
ENSGALG00010021935	16	7	125	96
ENSGALG00010024744	1293	941	1282	960
ENSGALG00010021933	1827	991	2690	2626
ENSGALG00010021931	3803	3308	2205	3357
ENSGALG00010021927	0	1	2	5
ENSGALG00010028700	203	185	146	143
ENSGALG00010021924	24	6	20	22
ENSGALG00010021916	650	528	917	906
ENSGALG00010021914	13	8	50	37
ENSGALG00010021905	1158	810	1100	1276
ENSGALG00010021904	5	3	12	21
ENSGALG00010021902	1356	709	955	1042
ENSGALG00010029758	7	23	25	8
ENSGALG00010022076	7292	3841	3898	2788
ENSGALG00010021897	525	357	343	345
ENSGALG00010021895	6	7	2	5
ENSGALG00010021877	48	28	77	2
ENSGALG00010021874	736	472	519	538
ENSGALG00010021871	7	5	2	0
ENSGALG00010025935	216	18	372	43
ENSGALG00010021869	46	28	58	35
ENSGALG00010021867	4	3	5	1
ENSGALG00010021864	302	157	477	477
ENSGALG00010024494	16	3	25	12
ENSGALG00010023342	332	187	149	145
ENSGALG00010021826	18	22	7	7
ENSGALG00010021825	2	0	0	2
ENSGALG00010027554	246	144	156	91
ENSGALG00010021823	199	125	93	59
ENSGALG00010021821	46	55	9	8
ENSGALG00010021812	4	6	3	2
ENSGALG00010021810	2631	1652	2196	2038
ENSGALG00010027624	3096	2326	989	674
ENSGALG00010021795	1367	1088	443	334
ENSGALG00010021792	24	18	3	1
ENSGALG00010021790	1472	866	1803	1271
ENSGALG00010027128	714	550	380	270
ENSGALG00010021789	2119	1659	6562	4653
ENSGALG00010021788	10255	8207	11061	6897
ENSGALG00010021786	224	168	95	89
ENSGALG00010023930	4433	3476	2196	1456
ENSGALG00010021779	22	91	37	91
ENSGALG00010021778	1484	1349	1748	1743
ENSGALG00010021777	10	7	9	7
ENSGALG00010021776	375	202	337	377
ENSGALG00010021773	36	7	6	2
ENSGALG00010029360	3170	1930	1180	776
ENSGALG00010021772	1455	1123	945	842
ENSGALG00010021771	440	292	262	120
ENSGALG00010021770	3455	2816	1729	2005
ENSGALG00010021769	92	42	44	19
ENSGALG00010021768	1037	1220	1000	1127
ENSGALG00010021767	113	90	115	85
ENSGALG00010021765	785	467	2727	1900
ENSGALG00010021764	5	5	1	1
ENSGALG00010022493	2136	1954	1158	1132
ENSGALG00010021762	965	1034	330	434
ENSGALG00010029339	3409	1904	1994	1634
ENSGALG00010021759	1171	968	804	621
ENSGALG00010021755	256	245	88	38
ENSGALG00010021754	11	7	51	28
ENSGALG00010021752	1665	1155	1040	694
ENSGALG00010021751	1370	928	660	389
ENSGALG00010021749	575	470	347	300
ENSGALG00010021748	176	40	173	66
ENSGALG00010021747	477	352	408	347
ENSGALG00010029278	1014	431	658	677
ENSGALG00010021746	1890	1256	1111	884
ENSGALG00010024459	1645	1315	1523	1045
ENSGALG00010021740	2108	3013	3540	2932
ENSGALG00010021739	1415	934	1087	748
ENSGALG00010028391	676	694	611	690
ENSGALG00010021738	1586	1721	1320	1103
ENSGALG00010021737	42	32	64	47
ENSGALG00010021735	246	178	173	124
ENSGALG00010021730	4074	2285	1893	1684
ENSGALG00010022334	51	12	45	6
ENSGALG00010021729	29	22	74	31
ENSGALG00010021727	207	117	108	72
ENSGALG00010021725	1194	826	2027	1769
ENSGALG00010021718	0	2	5	1
ENSGALG00010021717	443	155	27600	29538
ENSGALG00010021716	9	6	14	20
ENSGALG00010028073	1012	644	293	230
ENSGALG00010021715	93	77	68	34
ENSGALG00010021714	290	108	101	96
ENSGALG00010021713	2404	861	806	913
ENSGALG00010021706	4560	4727	4169	3419
ENSGALG00010021703	4838	3291	5536	3261
ENSGALG00010021700	5934	3588	3847	2338
ENSGALG00010021699	286	180	385	351
ENSGALG00010022190	789	731	492	450
ENSGALG00010021695	5081	4558	4767	4101
ENSGALG00010027543	5348	3765	2735	1595
ENSGALG00010021694	15	1	6	2
ENSGALG00010021691	164	57	62	54
ENSGALG00010022228	3089	1949	2901	2275
ENSGALG00010024755	244	144	109	81
ENSGALG00010021688	581	276	725	643
ENSGALG00010021687	1019	879	723	678
ENSGALG00010021686	2780	1493	1364	1333
ENSGALG00010021684	1604	606	625	578
ENSGALG00010021683	6	0	5	4
ENSGALG00010021680	1165	823	837	500
ENSGALG00010021677	654	296	548	404
ENSGALG00010021676	354	264	304	259
ENSGALG00010029583	1036	692	1614	667
ENSGALG00010021675	1842	1143	1119	1099
ENSGALG00010021674	381	373	324	245
ENSGALG00010021672	12	4	11	17
ENSGALG00010021670	4195	2060	2568	2137
ENSGALG00010021669	1765	1298	1213	867
ENSGALG00010021667	2	0	17	12
ENSGALG00010021666	1144	684	376	366
ENSGALG00010021665	8221	5780	5058	4152
ENSGALG00010021664	166	89	58	45
ENSGALG00010021663	1968	1326	1793	1249
ENSGALG00010021661	49	13	107	54
ENSGALG00010024641	1870	1107	1911	1671
ENSGALG00010021660	33	32	53	56
ENSGALG00010021659	201	89	192	196
ENSGALG00010021658	1090	777	826	644
ENSGALG00010021652	430	307	370	282
ENSGALG00010021649	2687	1526	1000	551
ENSGALG00010021648	1450	787	988	734
ENSGALG00010021646	148	101	74	71
ENSGALG00010021645	788	553	855	509
ENSGALG00010021643	1326	1266	748	642
ENSGALG00010021642	4835	2446	2167	1282
ENSGALG00010021641	7	2	13	2
ENSGALG00010021640	976	721	933	655
ENSGALG00010021637	5856	4562	3262	2160
ENSGALG00010027399	543	376	429	321
ENSGALG00010021636	294	191	262	194
ENSGALG00010021635	2664	2053	1904	1642
ENSGALG00010021633	738	210	206	219
ENSGALG00010021632	2649	2389	2260	1722
ENSGALG00010021625	261	134	11	5
ENSGALG00010021624	45	61	109	79
ENSGALG00010021623	2772	1023	1964	1696
ENSGALG00010021622	3	2	0	1
ENSGALG00010021619	4884	5671	5718	4097
ENSGALG00010021618	59	24	31	35
ENSGALG00010021616	11	2	1	11
ENSGALG00010021615	358	154	447	351
ENSGALG00010021614	8	8	55	29
ENSGALG00010021612	251	162	156	111
ENSGALG00010028891	416	187	263	119
ENSGALG00010021610	279	260	256	185
ENSGALG00010028858	578	496	406	363
ENSGALG00010021609	40	15	300	243
ENSGALG00010021608	2	1	5	0
ENSGALG00010021605	1720	1328	799	824
ENSGALG00010021604	1256	1090	1226	1137
ENSGALG00010021603	3	4	7	2
ENSGALG00010021602	885	753	157	82
ENSGALG00010021601	722	429	2585	1769
ENSGALG00010021600	219	149	57	34
ENSGALG00010021595	1258	813	740	640
ENSGALG00010023601	995	696	191	174
ENSGALG00010021594	680	385	798	510
ENSGALG00010021593	716	320	363	324
ENSGALG00010021588	718	530	618	470
ENSGALG00010021583	6698	4977	4583	3669
ENSGALG00010021577	3144	2441	2099	1551
ENSGALG00010021575	3	2	3	3
ENSGALG00010021572	39	103	35	44
ENSGALG00010021570	284	192	126	116
ENSGALG00010021566	241	133	174	189
ENSGALG00010021565	1255	733	800	704
ENSGALG00010021564	8	4	1	10
ENSGALG00010021561	244	146	96	63
ENSGALG00010021558	793	487	610	515
ENSGALG00010021553	1606	737	800	622
ENSGALG00010021549	990	855	914	566
ENSGALG00010028122	4573	3589	2594	2460
ENSGALG00010021546	75	49	70	47
ENSGALG00010021541	22	20	13	32
ENSGALG00010029282	4034	3791	3103	3013
ENSGALG00010024972	2	2	2	3
ENSGALG00010021539	8837	5348	3904	1904
ENSGALG00010021537	2	2	1	0
ENSGALG00010023578	497	371	198	148
ENSGALG00010021535	5819	5090	6408	5240
ENSGALG00010021531	56	39	63	44
ENSGALG00010021530	3930	3128	2237	1791
ENSGALG00010021528	1067	982	522	453
ENSGALG00010021526	3	1	60	34
ENSGALG00010021521	61	55	182	126
ENSGALG00010024406	957	639	477	293
ENSGALG00010021518	451	249	162	170
ENSGALG00010027041	7332	4946	4401	3794
ENSGALG00010021516	3969	3321	2628	3393
ENSGALG00010021514	2878	2258	1996	1834
ENSGALG00010021512	118	88	60	33
ENSGALG00010021506	1503	1257	1966	1328
ENSGALG00010021504	459	187	270	304
ENSGALG00010021503	0	0	12	10
ENSGALG00010028511	9	1	12	6
ENSGALG00010021502	2013	1522	2485	2007
ENSGALG00010021498	129	61	87	71
ENSGALG00010021496	1943	1281	1159	608
ENSGALG00010023384	8	3	3	1
ENSGALG00010022234	570	444	306	224
ENSGALG00010021492	303	161	237	139
ENSGALG00010021490	30	18	13	12
ENSGALG00010024968	589	504	577	499
ENSGALG00010021488	189	87	86	66
ENSGALG00010021487	153	77	41	36
ENSGALG00010021720	319	139	176	205
ENSGALG00010021485	4	4	7	9
ENSGALG00010026259	1077	733	972	789
ENSGALG00010021484	1074	367	372	505
ENSGALG00010021481	635	490	309	245
ENSGALG00010024868	68	64	81	60
ENSGALG00010021479	235	212	222	84
ENSGALG00010021478	252	115	177	142
ENSGALG00010021476	109	51	72	59
ENSGALG00010024193	569	302	230	171
ENSGALG00010021467	146	91	93	87
ENSGALG00010021466	66	104	120	198
ENSGALG00010021461	433	272	313	206
ENSGALG00010021458	341	176	241	217
ENSGALG00010021510	244	152	148	163
ENSGALG00010021454	1752	1568	938	575
ENSGALG00010021450	1	1	31	21
ENSGALG00010021698	133	55	41	23
ENSGALG00010021447	896	740	1117	365
ENSGALG00010021444	1792	1447	810	687
ENSGALG00010021443	260	193	127	116
ENSGALG00010021441	421	103	606	321
ENSGALG00010021435	2912	2039	1546	1333
ENSGALG00010021432	55	33	20	16
ENSGALG00010021431	835	479	382	285
ENSGALG00010021427	12747	9024	9591	8009
ENSGALG00010021425	1237	1070	2372	1420
ENSGALG00010021421	218	104	108	75
ENSGALG00010021419	30	38	3	4
ENSGALG00010021417	326	196	241	123
ENSGALG00010021416	631	285	551	287
ENSGALG00010021414	1143	1051	964	615
ENSGALG00010021409	9	10	9	12
ENSGALG00010021408	359	328	109	8
ENSGALG00010021407	3060	2673	5826	5172
ENSGALG00010021401	2170	1498	1188	743
ENSGALG00010025154	1334	1471	933	963
ENSGALG00010021400	1788	1580	798	742
ENSGALG00010021629	580	433	363	246
ENSGALG00010021396	704	445	494	355
ENSGALG00010021394	781	508	374	349
ENSGALG00010021393	758	723	586	551
ENSGALG00010021391	1281	1362	509	244
ENSGALG00010021388	172	127	91	57
ENSGALG00010021387	7806	5112	4742	4062
ENSGALG00010023580	913	517	639	366
ENSGALG00010021385	4	0	2	0
ENSGALG00010021383	403	222	284	243
ENSGALG00010021382	2623	1514	1734	1500
ENSGALG00010021381	1673	930	650	1043
ENSGALG00010021375	1798	1354	1369	856
ENSGALG00010021373	1089	863	673	615
ENSGALG00010021372	1	0	89	104
ENSGALG00010026434	541	570	806	743
ENSGALG00010021367	39	46	68	45
ENSGALG00010021362	9943	7757	9009	4823
ENSGALG00010021360	256	139	141	101
ENSGALG00010021353	652	447	277	280
ENSGALG00010021346	2262	1911	2298	1526
ENSGALG00010021335	7738	3851	5230	6207
ENSGALG00010021332	1014	1671	929	1072
ENSGALG00010021330	483	300	296	200
ENSGALG00010021329	254	307	711	230
ENSGALG00010021320	8703	4068	7119	6796
ENSGALG00010021318	170	96	176	150
ENSGALG00010021316	0	1	9	7
ENSGALG00010021314	0	0	20	8
ENSGALG00010021307	107	73	31	25
ENSGALG00010021301	501	266	962	846
ENSGALG00010021284	0	0	3	2
ENSGALG00010027497	7	9	3	7
ENSGALG00010021277	16	2	5	5
ENSGALG00010021275	891	611	785	784
ENSGALG00010021267	629	369	483	491
ENSGALG00010021265	505	315	318	245
ENSGALG00010021264	4498	2326	1688	1059
ENSGALG00010021971	221	144	137	57
ENSGALG00010021263	716	403	7887	6107
ENSGALG00010021262	4	2	0	0
ENSGALG00010021260	2249	1802	1792	1911
ENSGALG00010028096	291	185	63	61
ENSGALG00010021259	304	181	235	217
ENSGALG00010021258	246	143	177	140
ENSGALG00010021254	482	313	196	174
ENSGALG00010021253	87	57	42	42
ENSGALG00010021252	725	488	629	766
ENSGALG00010021250	0	0	6	3
ENSGALG00010021248	3249	1909	1271	636
ENSGALG00010021246	737	304	288	225
ENSGALG00010022071	60	32	637	360
ENSGALG00010021244	1494	829	994	880
ENSGALG00010021241	623	340	242	280
ENSGALG00010022473	21	18	42	20
ENSGALG00010021240	3569	2330	2813	3229
ENSGALG00010021239	282	163	184	125
ENSGALG00010028370	1543	935	1248	230
ENSGALG00010021235	323	136	195	200
ENSGALG00010023841	669	629	741	710
ENSGALG00010021233	3875	2566	3353	2632
ENSGALG00010021232	187145	115718	167718	71343
ENSGALG00010024396	38	43	32	51
ENSGALG00010021223	574	339	388	404
ENSGALG00010021222	902	1367	5822	4381
ENSGALG00010021218	36	33	52	57
ENSGALG00010021215	13	6	1	4
ENSGALG00010021213	143	83	200	149
ENSGALG00010021212	2961	1776	3035	2653
ENSGALG00010021207	290	226	241	147
ENSGALG00010021206	48	37	34	24
ENSGALG00010021204	1551	929	428	412
ENSGALG00010022745	38	22	55	45
ENSGALG00010021203	197	137	113	103
ENSGALG00010024482	926	414	674	572
ENSGALG00010021202	0	0	15	5
ENSGALG00010021197	457	323	254	159
ENSGALG00010021195	3395	1656	1228	1192
ENSGALG00010021194	7	1	58	26
ENSGALG00010021192	150	166	185	138
ENSGALG00010021187	625	399	1402	1039
ENSGALG00010021186	492	182	368	352
ENSGALG00010025483	3	2	22	36
ENSGALG00010023286	2	3	1	4
ENSGALG00010021182	1047	620	555	426
ENSGALG00010021180	245	108	252	251
ENSGALG00010026316	161	94	2899	2246
ENSGALG00010021178	971	939	1064	923
ENSGALG00010021177	2	3	10	3
ENSGALG00010021173	806	403	517	274
ENSGALG00010021172	1192	517	1062	997
ENSGALG00010021171	64	16	14	5
ENSGALG00010028191	184	101	71	39
ENSGALG00010021170	562	408	378	295
ENSGALG00010021168	2860	1623	1367	1343
ENSGALG00010021166	2113	1389	4344	3487
ENSGALG00010021164	39	35	215	67
ENSGALG00010021162	1188	966	1790	1329
ENSGALG00010021161	2265	881	1183	667
ENSGALG00010027703	932	598	690	501
ENSGALG00010021159	2	1	4	8
ENSGALG00010021158	1591	1248	865	595
ENSGALG00010021157	3236	2237	3245	2862
ENSGALG00010021156	5052	3019	2532	1759
ENSGALG00010026128	13023	6899	44346	18985
ENSGALG00010021154	1374	708	2420	1711
ENSGALG00010021147	1678	1354	1101	965
ENSGALG00010021146	938	717	1249	852
ENSGALG00010021145	2520	1757	2483	2107
ENSGALG00010021217	131	114	159	99
ENSGALG00010021144	2320	1870	2534	1798
ENSGALG00010021139	1525	856	903	1013
ENSGALG00010021137	609	344	355	281
ENSGALG00010021135	796	714	612	517
ENSGALG00010021133	24	33	11	7
ENSGALG00010021127	6131	3296	1890	1697
ENSGALG00010021122	171	532	100	20
ENSGALG00010021120	1031	653	462	286
ENSGALG00010026354	2271	1119	734	220
ENSGALG00010021117	7	16	4	4
ENSGALG00010021114	1010	408	421	305
ENSGALG00010021112	701	481	495	479
ENSGALG00010021111	652	478	483	419
ENSGALG00010021110	18156	12402	8694	4043
ENSGALG00010021108	728	416	414	398
ENSGALG00010022546	444	341	267	267
ENSGALG00010021106	26	9	77	37
ENSGALG00010021105	153	133	112	93
ENSGALG00010021103	3851	2054	3519	2920
ENSGALG00010021102	2009	1556	3057	2791
ENSGALG00010021100	1229	658	662	551
ENSGALG00010021099	11	11	5	2
ENSGALG00010021096	200	143	184	155
ENSGALG00010021095	854	523	1302	1160
ENSGALG00010028039	62141	38736	19754	10924
ENSGALG00010021094	77	30	570	401
ENSGALG00010021093	142	126	148	98
ENSGALG00010028125	1830	1142	1466	816
ENSGALG00010025325	396	184	403	898
ENSGALG00010021092	3712	2574	3368	2878
ENSGALG00010021091	683	262	572	443
ENSGALG00010021087	10	3	177	310
ENSGALG00010021086	1072	596	777	459
ENSGALG00010021085	619	244	232	162
ENSGALG00010021083	3854	1622	1755	470
ENSGALG00010021080	61	30	30	24
ENSGALG00010027663	5299	3754	2930	1983
ENSGALG00010021079	5	1	1	2
ENSGALG00010021076	9	13	7	11
ENSGALG00010021071	1473	1094	1186	1053
ENSGALG00010028201	1175	592	558	744
ENSGALG00010021070	993	392	1138	1264
ENSGALG00010024029	607	442	488	409
ENSGALG00010021069	1231	704	571	479
ENSGALG00010029202	1566	1122	1121	874
ENSGALG00010022164	11	8	461	324
ENSGALG00010021062	1459	1261	2458	1939
ENSGALG00010021058	279	170	78	114
ENSGALG00010021057	228	136	82	62
ENSGALG00010021052	37	14	20	17
ENSGALG00010021050	1287	1079	929	937
ENSGALG00010024647	350	221	232	191
ENSGALG00010021047	104	62	41	26
ENSGALG00010021041	277	177	189	144
ENSGALG00010021040	3	0	3	1
ENSGALG00010021031	1129	798	688	536
ENSGALG00010021028	10	10	10	6
ENSGALG00010021027	2260	1139	1957	1281
ENSGALG00010021025	408	302	129	81
ENSGALG00010021023	6992	7339	4980	7352
ENSGALG00010021022	825	752	577	600
ENSGALG00010021021	190	85	337	234
ENSGALG00010021018	0	0	292	762
ENSGALG00010021016	33	18	19	12
ENSGALG00010021015	3351	2753	2523	2353
ENSGALG00010021014	468	373	257	253
ENSGALG00010021012	5	1	6	4
ENSGALG00010025262	137	53	50	57
ENSGALG00010021003	94	35	1316	952
ENSGALG00010021002	1	0	23	20
ENSGALG00010020999	1116	650	51701	53916
ENSGALG00010027379	0	0	10	4
ENSGALG00010020994	697	381	391	120
ENSGALG00010020991	74	19	19	10
ENSGALG00010020989	4025	2317	2459	1903
ENSGALG00010020984	896	368	339	324
ENSGALG00010020981	19	3	11	6
ENSGALG00010020979	107	73	60	21
ENSGALG00010020978	11703	7474	10983	8448
ENSGALG00010020975	848	288	305	231
ENSGALG00010028005	701	344	284	143
ENSGALG00010020973	971	709	302	205
ENSGALG00010020970	1408	1040	830	567
ENSGALG00010026114	1400	1081	1749	1304
ENSGALG00010020966	25	19	10	8
ENSGALG00010020965	543	408	212	159
ENSGALG00010020962	65	38	23	2
ENSGALG00010029422	6213	3695	3253	2892
ENSGALG00010023526	84	40	35	13
ENSGALG00010020950	1633	769	270	134
ENSGALG00010028739	1717	914	690	689
ENSGALG00010020949	2529	1807	1009	687
ENSGALG00010028689	36	40	192	150
ENSGALG00010020946	788	344	314	202
ENSGALG00010020944	726	346	485	371
ENSGALG00010020936	976	1005	798	804
ENSGALG00010020934	1207	434	607	557
ENSGALG00010023852	35	17	83	71
ENSGALG00010020932	683	419	334	229
ENSGALG00010020928	878	427	611	350
ENSGALG00010020925	1564	1144	1651	1178
ENSGALG00010027236	361	226	91	61
ENSGALG00010020924	2150	1493	1052	819
ENSGALG00010020922	1002	564	1364	1187
ENSGALG00010023799	1794	1275	1278	654
ENSGALG00010022264	253	133	77	33
ENSGALG00010020921	3651	3253	1724	1839
ENSGALG00010020920	83	52	24	8
ENSGALG00010020916	1720	1155	867	766
ENSGALG00010021710	766	470	467	358
ENSGALG00010020913	19	4	12	9
ENSGALG00010020906	343	303	238	218
ENSGALG00010020903	24	21	32	26
ENSGALG00010020900	1667	1000	949	781
ENSGALG00010020898	98	68	32	38
ENSGALG00010020894	2617	1803	1733	1341
ENSGALG00010020887	2811	1152	1641	1540
ENSGALG00010025984	2104	1629	1338	1067
ENSGALG00010020886	3174	2181	1582	1251
ENSGALG00010020880	1212	746	7746	6735
ENSGALG00010020875	229	101	47	52
ENSGALG00010027446	0	2	23	11
ENSGALG00010024410	314	179	173	115
ENSGALG00010020873	2083	1609	1126	887
ENSGALG00010028551	8	8	28	8
ENSGALG00010020870	609	313	284	192
ENSGALG00010020861	17	9	10	11
ENSGALG00010020855	802	320	145	131
ENSGALG00010020847	870	847	379	391
ENSGALG00010020845	2403	1440	1857	1345
ENSGALG00010020843	794	378	412	403
ENSGALG00010025448	192	106	179	141
ENSGALG00010021141	61	48	9	16
ENSGALG00010020840	112	66	101	53
ENSGALG00010020835	67	22	25	28
ENSGALG00010020833	1163	604	868	752
ENSGALG00010020831	191	132	133	111
ENSGALG00010027985	3059	2318	1673	1137
ENSGALG00010020827	1509	825	581	408
ENSGALG00010020824	0	0	10	4
ENSGALG00010020820	45	30	27	36
ENSGALG00010029502	84	41	13	3
ENSGALG00010020818	340	155	141	145
ENSGALG00010020816	541	327	460	419
ENSGALG00010028608	185	131	56	67
ENSGALG00010020811	2024	1366	1433	765
ENSGALG00010021229	1689	590	1029	788
ENSGALG00010020810	124	25	5374	2837
ENSGALG00010025247	18	14	26	32
ENSGALG00010022513	814	547	557	446
ENSGALG00010020806	597	387	700	662
ENSGALG00010021345	416	243	244	171
ENSGALG00010020803	300	86	62	47
ENSGALG00010021211	375	228	238	137
ENSGALG00010020786	2666	1892	1540	1087
ENSGALG00010020782	700	263	501	346
ENSGALG00010020778	29	16	11	8
ENSGALG00010029549	815	641	487	477
ENSGALG00010020775	1702	853	1003	1233
ENSGALG00010020773	41	7	48	46
ENSGALG00010020771	7	3	3	1
ENSGALG00010020770	17	6	267	120
ENSGALG00010020768	4	0	93	93
ENSGALG00010020764	958	617	340	234
ENSGALG00010020762	160	70	23	31
ENSGALG00010020760	934	529	510	339
ENSGALG00010028190	1649	1097	1275	977
ENSGALG00010020759	156	66	64	37
ENSGALG00010021801	103	59	93	69
ENSGALG00010020750	257	207	196	157
ENSGALG00010020745	4553	2503	5748	6332
ENSGALG00010020742	198	86	58	61
ENSGALG00010020739	0	0	15	3
ENSGALG00010026633	68	38	90	146
ENSGALG00010026537	5	3	6	7
ENSGALG00010020736	10	3	1	0
ENSGALG00010020733	2033	993	1062	790
ENSGALG00010020732	3568	2391	2326	1610
ENSGALG00010020728	264	27	172	78
ENSGALG00010024889	51	45	42	35
ENSGALG00010024367	58	28	27	36
ENSGALG00010020727	10	1	3	4
ENSGALG00010020725	240	139	166	127
ENSGALG00010021243	2718	1796	1721	901
